doc_id,sex,score,ZFYA
2238,male,0.06,0.06
2229,female,0.06,0.06
2227,male,0.06,0.06
2225,female,0.06,0.06
2224,female,0.06,0.06
2223,male,0.06,0.06
2222,male,0.06,0.06
2221,male,0.06,0.06
2220,female,0.06,0.06
2219,female,0.06,0.06
2218,male,0.06,0.06
2226,female,0.06,0.06
2254,female,0.05,0.05
2251,male,0.05,0.05
2252,male,0.05,0.05
2253,female,0.05,0.05
2249,male,0.05,0.05
2255,male,0.05,0.05
2256,male,0.05,0.05
2257,male,0.05,0.05
2258,male,0.05,0.05
2250,male,0.05,0.05
2241,male,0.05,0.05
2248,male,0.05,0.05
2246,male,0.05,0.05
2245,male,0.05,0.05
2244,male,0.05,0.05
2243,female,0.05,0.05
2242,male,0.05,0.05
2239,female,0.05,0.05
2240,male,0.05,0.05
2247,male,0.05,0.05
2280,male,0.04,0.04
2275,female,0.04,0.04
2276,female,0.04,0.04
2277,female,0.04,0.04
2278,female,0.04,0.04
2284,female,0.04,0.04
2281,male,0.04,0.04
2282,female,0.04,0.04
2283,male,0.04,0.04
2273,female,0.04,0.04
2285,female,0.04,0.04
2286,male,0.04,0.04
2274,male,0.04,0.04
2279,female,0.04,0.04
2272,male,0.04,0.04
2264,male,0.04,0.04
2271,male,0.04,0.04
2259,female,0.04,0.04
2260,female,0.04,0.04
2261,male,0.04,0.04
2263,male,0.04,0.04
2262,male,0.04,0.04
2265,female,0.04,0.04
2266,female,0.04,0.04
2267,female,0.04,0.04
2268,female,0.04,0.04
2269,male,0.04,0.04
2270,female,0.04,0.04
2295,female,0.03,0.03
2301,male,0.03,0.03
2300,male,0.03,0.03
2299,male,0.03,0.03
2298,male,0.03,0.03
2297,male,0.03,0.03
2296,male,0.03,0.03
2291,female,0.03,0.03
2294,male,0.03,0.03
2293,male,0.03,0.03
2292,female,0.03,0.03
2290,female,0.03,0.03
2289,male,0.03,0.03
2288,female,0.03,0.03
2287,male,0.03,0.03
2309,male,0.02,0.02
2316,male,0.02,0.02
2315,male,0.02,0.02
2314,female,0.02,0.02
2313,male,0.02,0.02
2311,female,0.02,0.02
2310,male,0.02,0.02
2312,male,0.02,0.02
2308,female,0.02,0.02
2302,male,0.02,0.02
2306,male,0.02,0.02
2305,male,0.02,0.02
2304,female,0.02,0.02
2303,female,0.02,0.02
2307,male,0.02,0.02
2335,female,0.01,0.01
2331,male,0.01,0.01
2332,female,0.01,0.01
2333,female,0.01,0.01
2334,female,0.01,0.01
2339,female,0.01,0.01
2336,male,0.01,0.01
2337,male,0.01,0.01
2338,male,0.01,0.01
2329,male,0.01,0.01
2340,male,0.01,0.01
2330,male,0.01,0.01
2328,male,0.01,0.01
2320,male,0.01,0.01
2326,male,0.01,0.01
2325,female,0.01,0.01
2324,female,0.01,0.01
2323,female,0.01,0.01
2322,male,0.01,0.01
2321,male,0.01,0.01
2327,male,0.01,0.01
2319,female,0.01,0.01
2318,male,0.01,0.01
2317,female,0.01,0.01
2351,male,0.0,0.0
2349,female,0.0,0.0
2347,male,0.0,0.0
2352,female,0.0,0.0
2353,female,0.0,0.0
2348,male,0.0,0.0
2350,female,0.0,0.0
2346,male,0.0,0.0
2341,male,0.0,0.0
2344,male,0.0,0.0
2343,male,0.0,0.0
2342,female,0.0,0.0
2345,female,0.0,0.0
2361,male,-0.01,-0.01
2366,male,-0.01,-0.01
2365,male,-0.01,-0.01
2364,female,-0.01,-0.01
2363,male,-0.01,-0.01
2362,male,-0.01,-0.01
2360,female,-0.01,-0.01
2359,male,-0.01,-0.01
2358,male,-0.01,-0.01
2357,female,-0.01,-0.01
2356,male,-0.01,-0.01
2355,male,-0.01,-0.01
2354,female,-0.01,-0.01
2372,male,-0.02,-0.02
2376,female,-0.02,-0.02
2375,male,-0.02,-0.02
2374,male,-0.02,-0.02
2373,male,-0.02,-0.02
2369,male,-0.02,-0.02
2371,male,-0.02,-0.02
2368,female,-0.02,-0.02
2367,male,-0.02,-0.02
2370,male,-0.02,-0.02
2398,female,-0.03,-0.03
2393,female,-0.03,-0.03
2394,female,-0.03,-0.03
2395,female,-0.03,-0.03
2396,male,-0.03,-0.03
2397,male,-0.03,-0.03
2391,female,-0.03,-0.03
2399,male,-0.03,-0.03
2400,male,-0.03,-0.03
2401,male,-0.03,-0.03
2402,female,-0.03,-0.03
2403,male,-0.03,-0.03
2392,male,-0.03,-0.03
2381,male,-0.03,-0.03
2390,male,-0.03,-0.03
2383,male,-0.03,-0.03
2389,male,-0.03,-0.03
2377,female,-0.03,-0.03
2379,female,-0.03,-0.03
2380,male,-0.03,-0.03
2382,male,-0.03,-0.03
2378,male,-0.03,-0.03
2384,male,-0.03,-0.03
2385,male,-0.03,-0.03
2386,female,-0.03,-0.03
2387,female,-0.03,-0.03
2388,female,-0.03,-0.03
2413,female,-0.04,-0.04
2422,male,-0.04,-0.04
2420,male,-0.04,-0.04
2419,female,-0.04,-0.04
2418,male,-0.04,-0.04
2417,male,-0.04,-0.04
2416,female,-0.04,-0.04
2415,male,-0.04,-0.04
2414,female,-0.04,-0.04
2421,male,-0.04,-0.04
2412,male,-0.04,-0.04
2410,female,-0.04,-0.04
2409,male,-0.04,-0.04
2408,male,-0.04,-0.04
2407,female,-0.04,-0.04
2406,male,-0.04,-0.04
2405,male,-0.04,-0.04
2404,male,-0.04,-0.04
2411,male,-0.04,-0.04
2438,male,-0.05,-0.05
2435,female,-0.05,-0.05
2436,female,-0.05,-0.05
2437,male,-0.05,-0.05
2442,male,-0.05,-0.05
2439,male,-0.05,-0.05
2440,male,-0.05,-0.05
2441,male,-0.05,-0.05
2434,female,-0.05,-0.05
2433,female,-0.05,-0.05
2432,male,-0.05,-0.05
2426,female,-0.05,-0.05
2431,male,-0.05,-0.05
2424,male,-0.05,-0.05
2425,male,-0.05,-0.05
2423,male,-0.05,-0.05
2427,male,-0.05,-0.05
2428,female,-0.05,-0.05
2429,female,-0.05,-0.05
2430,female,-0.05,-0.05
2453,male,-0.06,-0.06
2461,male,-0.06,-0.06
2460,female,-0.06,-0.06
2459,female,-0.06,-0.06
2458,male,-0.06,-0.06
2457,male,-0.06,-0.06
2456,female,-0.06,-0.06
2455,male,-0.06,-0.06
2454,female,-0.06,-0.06
2449,female,-0.06,-0.06
2452,female,-0.06,-0.06
2450,male,-0.06,-0.06
2443,male,-0.06,-0.06
2448,male,-0.06,-0.06
2447,male,-0.06,-0.06
2446,male,-0.06,-0.06
2445,male,-0.06,-0.06
2444,male,-0.06,-0.06
2451,male,-0.06,-0.06
2485,male,-0.07,-0.07
2479,male,-0.07,-0.07
2480,male,-0.07,-0.07
2481,male,-0.07,-0.07
2482,male,-0.07,-0.07
2483,male,-0.07,-0.07
2484,male,-0.07,-0.07
2490,female,-0.07,-0.07
2486,male,-0.07,-0.07
2487,female,-0.07,-0.07
2488,female,-0.07,-0.07
2477,female,-0.07,-0.07
2491,male,-0.07,-0.07
2492,male,-0.07,-0.07
2478,male,-0.07,-0.07
2489,male,-0.07,-0.07
2476,female,-0.07,-0.07
2468,male,-0.07,-0.07
2463,male,-0.07,-0.07
2464,female,-0.07,-0.07
2465,male,-0.07,-0.07
2466,male,-0.07,-0.07
2467,male,-0.07,-0.07
2462,male,-0.07,-0.07
2469,female,-0.07,-0.07
2470,female,-0.07,-0.07
2471,male,-0.07,-0.07
2472,female,-0.07,-0.07
2473,female,-0.07,-0.07
2474,male,-0.07,-0.07
2475,female,-0.07,-0.07
2501,male,-0.08,-0.08
2509,male,-0.08,-0.08
2508,female,-0.08,-0.08
2507,male,-0.08,-0.08
2506,male,-0.08,-0.08
2505,female,-0.08,-0.08
2504,female,-0.08,-0.08
2503,female,-0.08,-0.08
2502,female,-0.08,-0.08
2500,female,-0.08,-0.08
2498,male,-0.08,-0.08
2497,female,-0.08,-0.08
2496,male,-0.08,-0.08
2495,male,-0.08,-0.08
2494,male,-0.08,-0.08
2493,male,-0.08,-0.08
2499,male,-0.08,-0.08
2515,male,-0.09,-0.09
2519,male,-0.09,-0.09
2518,female,-0.09,-0.09
2517,female,-0.09,-0.09
2516,male,-0.09,-0.09
2514,male,-0.09,-0.09
2513,female,-0.09,-0.09
2512,female,-0.09,-0.09
2511,male,-0.09,-0.09
2510,female,-0.09,-0.09
2527,male,-0.1,-0.1
2532,male,-0.1,-0.1
2531,male,-0.1,-0.1
2530,female,-0.1,-0.1
2529,male,-0.1,-0.1
2528,female,-0.1,-0.1
2522,male,-0.1,-0.1
2526,male,-0.1,-0.1
2524,male,-0.1,-0.1
2523,male,-0.1,-0.1
2520,female,-0.1,-0.1
2521,male,-0.1,-0.1
2525,male,-0.1,-0.1
2542,female,-0.11,-0.11
2549,female,-0.11,-0.11
2548,male,-0.11,-0.11
2547,male,-0.11,-0.11
2546,male,-0.11,-0.11
2545,female,-0.11,-0.11
2544,female,-0.11,-0.11
2543,female,-0.11,-0.11
2541,male,-0.11,-0.11
2540,female,-0.11,-0.11
2539,male,-0.11,-0.11
2538,male,-0.11,-0.11
2537,female,-0.11,-0.11
2536,female,-0.11,-0.11
2535,male,-0.11,-0.11
2534,female,-0.11,-0.11
2533,male,-0.11,-0.11
2557,female,-0.12,-0.12
2563,male,-0.12,-0.12
2562,female,-0.12,-0.12
2561,female,-0.12,-0.12
2560,female,-0.12,-0.12
2558,female,-0.12,-0.12
2559,female,-0.12,-0.12
2556,male,-0.12,-0.12
2554,male,-0.12,-0.12
2553,female,-0.12,-0.12
2552,female,-0.12,-0.12
2551,male,-0.12,-0.12
2550,male,-0.12,-0.12
2555,male,-0.12,-0.12
2572,male,-0.13,-0.13
2580,male,-0.13,-0.13
2579,male,-0.13,-0.13
2578,female,-0.13,-0.13
2577,female,-0.13,-0.13
2576,male,-0.13,-0.13
2575,male,-0.13,-0.13
2573,female,-0.13,-0.13
2574,female,-0.13,-0.13
2571,male,-0.13,-0.13
2569,male,-0.13,-0.13
2568,male,-0.13,-0.13
2567,female,-0.13,-0.13
2566,female,-0.13,-0.13
2565,male,-0.13,-0.13
2564,female,-0.13,-0.13
2570,female,-0.13,-0.13
2596,male,-0.14,-0.14
2592,male,-0.14,-0.14
2594,male,-0.14,-0.14
2595,male,-0.14,-0.14
2600,male,-0.14,-0.14
2597,female,-0.14,-0.14
2598,female,-0.14,-0.14
2599,female,-0.14,-0.14
2601,male,-0.14,-0.14
2593,female,-0.14,-0.14
2589,male,-0.14,-0.14
2591,female,-0.14,-0.14
2584,female,-0.14,-0.14
2590,female,-0.14,-0.14
2582,female,-0.14,-0.14
2583,male,-0.14,-0.14
2581,female,-0.14,-0.14
2585,male,-0.14,-0.14
2586,male,-0.14,-0.14
2587,male,-0.14,-0.14
2588,male,-0.14,-0.14
2612,male,-0.15,-0.15
2620,male,-0.15,-0.15
2619,male,-0.15,-0.15
2618,female,-0.15,-0.15
2617,female,-0.15,-0.15
2616,male,-0.15,-0.15
2615,male,-0.15,-0.15
2614,male,-0.15,-0.15
2613,male,-0.15,-0.15
2610,male,-0.15,-0.15
2611,female,-0.15,-0.15
2606,male,-0.15,-0.15
2602,female,-0.15,-0.15
2604,male,-0.15,-0.15
2605,male,-0.15,-0.15
2603,female,-0.15,-0.15
2607,female,-0.15,-0.15
2608,female,-0.15,-0.15
2609,female,-0.15,-0.15
2630,male,-0.16,-0.16
2637,male,-0.16,-0.16
2636,male,-0.16,-0.16
2635,male,-0.16,-0.16
2634,female,-0.16,-0.16
2633,female,-0.16,-0.16
2632,female,-0.16,-0.16
2631,female,-0.16,-0.16
2621,female,-0.16,-0.16
2629,female,-0.16,-0.16
2627,male,-0.16,-0.16
2626,male,-0.16,-0.16
2625,male,-0.16,-0.16
2624,male,-0.16,-0.16
2623,male,-0.16,-0.16
2622,male,-0.16,-0.16
2628,female,-0.16,-0.16
2656,female,-0.17,-0.17
2652,male,-0.17,-0.17
2653,female,-0.17,-0.17
2654,female,-0.17,-0.17
2655,female,-0.17,-0.17
2660,female,-0.17,-0.17
2657,male,-0.17,-0.17
2650,male,-0.17,-0.17
2659,male,-0.17,-0.17
2661,male,-0.17,-0.17
2662,female,-0.17,-0.17
2651,male,-0.17,-0.17
2658,male,-0.17,-0.17
2649,female,-0.17,-0.17
2642,female,-0.17,-0.17
2638,male,-0.17,-0.17
2639,male,-0.17,-0.17
2640,female,-0.17,-0.17
2641,male,-0.17,-0.17
2648,female,-0.17,-0.17
2643,female,-0.17,-0.17
2645,female,-0.17,-0.17
2646,female,-0.17,-0.17
2647,female,-0.17,-0.17
2644,female,-0.17,-0.17
2667,female,-0.18,-0.18
2669,female,-0.18,-0.18
2668,female,-0.18,-0.18
2670,male,-0.18,-0.18
2666,female,-0.18,-0.18
2664,female,-0.18,-0.18
2665,female,-0.18,-0.18
2663,female,-0.18,-0.18
2676,female,-0.19,-0.19
2680,female,-0.19,-0.19
2679,female,-0.19,-0.19
2677,female,-0.19,-0.19
2678,female,-0.19,-0.19
2675,male,-0.19,-0.19
2674,male,-0.19,-0.19
2672,male,-0.19,-0.19
2671,female,-0.19,-0.19
2673,female,-0.19,-0.19
2689,male,-0.2,-0.2
2696,male,-0.2,-0.2
2695,male,-0.2,-0.2
2694,female,-0.2,-0.2
2693,female,-0.2,-0.2
2692,female,-0.2,-0.2
2691,female,-0.2,-0.2
2690,male,-0.2,-0.2
2688,male,-0.2,-0.2
2687,female,-0.2,-0.2
2685,male,-0.2,-0.2
2684,male,-0.2,-0.2
2683,male,-0.2,-0.2
2682,male,-0.2,-0.2
2681,male,-0.2,-0.2
2686,male,-0.2,-0.2
2705,male,-0.21,-0.21
2713,male,-0.21,-0.21
2712,male,-0.21,-0.21
2711,male,-0.21,-0.21
2710,female,-0.21,-0.21
2709,male,-0.21,-0.21
2708,female,-0.21,-0.21
2706,male,-0.21,-0.21
2707,male,-0.21,-0.21
2704,male,-0.21,-0.21
2702,female,-0.21,-0.21
2701,female,-0.21,-0.21
2700,female,-0.21,-0.21
2699,male,-0.21,-0.21
2698,male,-0.21,-0.21
2697,female,-0.21,-0.21
2703,female,-0.21,-0.21
2731,male,-0.22,-0.22
2727,female,-0.22,-0.22
2728,female,-0.22,-0.22
2729,male,-0.22,-0.22
2730,male,-0.22,-0.22
2735,female,-0.22,-0.22
2732,female,-0.22,-0.22
2733,female,-0.22,-0.22
2734,male,-0.22,-0.22
2725,male,-0.22,-0.22
2726,male,-0.22,-0.22
2722,female,-0.22,-0.22
2724,female,-0.22,-0.22
2714,male,-0.22,-0.22
2721,male,-0.22,-0.22
2720,female,-0.22,-0.22
2719,male,-0.22,-0.22
2718,male,-0.22,-0.22
2717,male,-0.22,-0.22
2716,female,-0.22,-0.22
2715,female,-0.22,-0.22
2723,male,-0.22,-0.22
2742,male,-0.23,-0.23
2748,female,-0.23,-0.23
2747,male,-0.23,-0.23
2746,female,-0.23,-0.23
2745,female,-0.23,-0.23
2744,female,-0.23,-0.23
2743,male,-0.23,-0.23
2740,female,-0.23,-0.23
2739,female,-0.23,-0.23
2738,female,-0.23,-0.23
2737,male,-0.23,-0.23
2736,male,-0.23,-0.23
2741,female,-0.23,-0.23
2762,female,-0.24,-0.24
2768,male,-0.24,-0.24
2764,male,-0.24,-0.24
2765,male,-0.24,-0.24
2766,female,-0.24,-0.24
2767,female,-0.24,-0.24
2771,male,-0.24,-0.24
2769,male,-0.24,-0.24
2770,male,-0.24,-0.24
2772,female,-0.24,-0.24
2773,male,-0.24,-0.24
2763,female,-0.24,-0.24
2761,female,-0.24,-0.24
2752,male,-0.24,-0.24
2759,female,-0.24,-0.24
2758,female,-0.24,-0.24
2757,male,-0.24,-0.24
2756,male,-0.24,-0.24
2755,male,-0.24,-0.24
2754,male,-0.24,-0.24
2753,male,-0.24,-0.24
2760,female,-0.24,-0.24
2751,male,-0.24,-0.24
2750,female,-0.24,-0.24
2749,male,-0.24,-0.24
2785,female,-0.25,-0.25
2784,female,-0.25,-0.25
2779,female,-0.25,-0.25
2786,male,-0.25,-0.25
2787,male,-0.25,-0.25
2782,female,-0.25,-0.25
2783,male,-0.25,-0.25
2776,male,-0.25,-0.25
2781,male,-0.25,-0.25
2780,male,-0.25,-0.25
2778,female,-0.25,-0.25
2777,male,-0.25,-0.25
2775,male,-0.25,-0.25
2774,male,-0.25,-0.25
2802,female,-0.26,-0.26
2800,male,-0.26,-0.26
2801,male,-0.26,-0.26
2797,male,-0.26,-0.26
2803,female,-0.26,-0.26
2804,male,-0.26,-0.26
2805,male,-0.26,-0.26
2799,male,-0.26,-0.26
2798,male,-0.26,-0.26
2796,female,-0.26,-0.26
2795,male,-0.26,-0.26
2794,female,-0.26,-0.26
2793,female,-0.26,-0.26
2792,female,-0.26,-0.26
2791,female,-0.26,-0.26
2790,female,-0.26,-0.26
2789,female,-0.26,-0.26
2788,male,-0.26,-0.26
2811,female,-0.27,-0.27
2816,female,-0.27,-0.27
2815,female,-0.27,-0.27
2814,male,-0.27,-0.27
2812,male,-0.27,-0.27
2813,male,-0.27,-0.27
2810,female,-0.27,-0.27
2809,female,-0.27,-0.27
2808,female,-0.27,-0.27
2807,female,-0.27,-0.27
2806,male,-0.27,-0.27
2838,female,-0.28,-0.28
2832,female,-0.28,-0.28
2834,female,-0.28,-0.28
2835,male,-0.28,-0.28
2836,male,-0.28,-0.28
2837,male,-0.28,-0.28
2840,female,-0.28,-0.28
2839,male,-0.28,-0.28
2830,male,-0.28,-0.28
2841,female,-0.28,-0.28
2842,male,-0.28,-0.28
2843,female,-0.28,-0.28
2831,female,-0.28,-0.28
2833,female,-0.28,-0.28
2829,female,-0.28,-0.28
2823,male,-0.28,-0.28
2828,male,-0.28,-0.28
2818,male,-0.28,-0.28
2819,female,-0.28,-0.28
2821,male,-0.28,-0.28
2822,female,-0.28,-0.28
2820,male,-0.28,-0.28
2824,female,-0.28,-0.28
2825,female,-0.28,-0.28
2826,male,-0.28,-0.28
2827,male,-0.28,-0.28
2817,male,-0.28,-0.28
2853,female,-0.29,-0.29
2860,female,-0.29,-0.29
2859,male,-0.29,-0.29
2858,male,-0.29,-0.29
2857,male,-0.29,-0.29
2856,male,-0.29,-0.29
2855,male,-0.29,-0.29
2854,male,-0.29,-0.29
2850,male,-0.29,-0.29
2852,female,-0.29,-0.29
2849,female,-0.29,-0.29
2848,male,-0.29,-0.29
2847,male,-0.29,-0.29
2846,male,-0.29,-0.29
2845,male,-0.29,-0.29
2844,female,-0.29,-0.29
2851,female,-0.29,-0.29
2876,male,-0.3,-0.3
2873,male,-0.3,-0.3
2874,male,-0.3,-0.3
2875,female,-0.3,-0.3
2871,male,-0.3,-0.3
2877,female,-0.3,-0.3
2878,female,-0.3,-0.3
2879,female,-0.3,-0.3
2872,male,-0.3,-0.3
2865,male,-0.3,-0.3
2870,male,-0.3,-0.3
2868,female,-0.3,-0.3
2867,female,-0.3,-0.3
2866,female,-0.3,-0.3
2861,male,-0.3,-0.3
2864,male,-0.3,-0.3
2863,female,-0.3,-0.3
2862,male,-0.3,-0.3
2869,female,-0.3,-0.3
2884,female,-0.31,-0.31
2887,male,-0.31,-0.31
2886,male,-0.31,-0.31
2885,male,-0.31,-0.31
2883,female,-0.31,-0.31
2882,male,-0.31,-0.31
2881,female,-0.31,-0.31
2880,male,-0.31,-0.31
2900,male,-0.32,-0.32
2911,male,-0.32,-0.32
2910,male,-0.32,-0.32
2909,female,-0.32,-0.32
2908,male,-0.32,-0.32
2906,male,-0.32,-0.32
2905,female,-0.32,-0.32
2904,male,-0.32,-0.32
2903,male,-0.32,-0.32
2902,female,-0.32,-0.32
2901,female,-0.32,-0.32
2907,male,-0.32,-0.32
2899,female,-0.32,-0.32
2888,female,-0.32,-0.32
2898,male,-0.32,-0.32
2889,female,-0.32,-0.32
2890,male,-0.32,-0.32
2891,male,-0.32,-0.32
2892,male,-0.32,-0.32
2893,male,-0.32,-0.32
2894,male,-0.32,-0.32
2895,female,-0.32,-0.32
2896,male,-0.32,-0.32
2897,male,-0.32,-0.32
2918,male,-0.33,-0.33
2923,female,-0.33,-0.33
2921,male,-0.33,-0.33
2920,female,-0.33,-0.33
2919,female,-0.33,-0.33
2922,male,-0.33,-0.33
2917,male,-0.33,-0.33
2915,female,-0.33,-0.33
2914,female,-0.33,-0.33
2913,female,-0.33,-0.33
2912,male,-0.33,-0.33
2916,male,-0.33,-0.33
2929,female,-0.34,-0.34
2934,male,-0.34,-0.34
2933,male,-0.34,-0.34
2932,female,-0.34,-0.34
2930,male,-0.34,-0.34
2931,male,-0.34,-0.34
2928,female,-0.34,-0.34
2927,male,-0.34,-0.34
2926,female,-0.34,-0.34
2925,female,-0.34,-0.34
2924,female,-0.34,-0.34
2952,male,-0.35,-0.35
2951,male,-0.35,-0.35
2950,female,-0.35,-0.35
2944,male,-0.35,-0.35
2949,female,-0.35,-0.35
2948,female,-0.35,-0.35
2947,male,-0.35,-0.35
2946,female,-0.35,-0.35
2945,female,-0.35,-0.35
2938,male,-0.35,-0.35
2943,female,-0.35,-0.35
2937,female,-0.35,-0.35
2935,female,-0.35,-0.35
2936,female,-0.35,-0.35
2942,female,-0.35,-0.35
2939,male,-0.35,-0.35
2940,female,-0.35,-0.35
2941,male,-0.35,-0.35
2962,male,-0.36,-0.36
2970,female,-0.36,-0.36
2969,male,-0.36,-0.36
2968,male,-0.36,-0.36
2967,female,-0.36,-0.36
2966,female,-0.36,-0.36
2965,female,-0.36,-0.36
2964,male,-0.36,-0.36
2963,male,-0.36,-0.36
2961,female,-0.36,-0.36
2960,female,-0.36,-0.36
2959,female,-0.36,-0.36
2958,female,-0.36,-0.36
2957,male,-0.36,-0.36
2956,female,-0.36,-0.36
2955,male,-0.36,-0.36
2954,male,-0.36,-0.36
2953,male,-0.36,-0.36
2979,male,-0.37,-0.37
2985,male,-0.37,-0.37
2984,male,-0.37,-0.37
2983,female,-0.37,-0.37
2982,female,-0.37,-0.37
2981,male,-0.37,-0.37
2980,male,-0.37,-0.37
2975,female,-0.37,-0.37
2978,female,-0.37,-0.37
2976,female,-0.37,-0.37
2974,female,-0.37,-0.37
2973,male,-0.37,-0.37
2972,male,-0.37,-0.37
2971,male,-0.37,-0.37
2977,female,-0.37,-0.37
2990,male,-0.38,-0.38
2993,female,-0.38,-0.38
2991,female,-0.38,-0.38
2992,female,-0.38,-0.38
2989,male,-0.38,-0.38
2988,male,-0.38,-0.38
2987,female,-0.38,-0.38
2986,male,-0.38,-0.38
3016,female,-0.39,-0.39
3015,male,-0.39,-0.39
3014,female,-0.39,-0.39
3013,male,-0.39,-0.39
3012,female,-0.39,-0.39
3006,male,-0.39,-0.39
3011,male,-0.39,-0.39
3010,female,-0.39,-0.39
3009,male,-0.39,-0.39
3008,female,-0.39,-0.39
3007,male,-0.39,-0.39
2999,male,-0.39,-0.39
3005,female,-0.39,-0.39
2998,female,-0.39,-0.39
3004,female,-0.39,-0.39
2995,female,-0.39,-0.39
2996,male,-0.39,-0.39
2997,female,-0.39,-0.39
2994,female,-0.39,-0.39
3000,male,-0.39,-0.39
3001,male,-0.39,-0.39
3002,female,-0.39,-0.39
3003,male,-0.39,-0.39
3026,male,-0.4,-0.4
3035,female,-0.4,-0.4
3034,female,-0.4,-0.4
3033,female,-0.4,-0.4
3032,female,-0.4,-0.4
3031,male,-0.4,-0.4
3030,male,-0.4,-0.4
3029,female,-0.4,-0.4
3027,male,-0.4,-0.4
3028,female,-0.4,-0.4
3025,female,-0.4,-0.4
3024,male,-0.4,-0.4
3023,male,-0.4,-0.4
3022,male,-0.4,-0.4
3021,female,-0.4,-0.4
3020,male,-0.4,-0.4
3019,male,-0.4,-0.4
3018,male,-0.4,-0.4
3017,male,-0.4,-0.4
3057,female,-0.41,-0.41
3052,female,-0.41,-0.41
3053,male,-0.41,-0.41
3054,female,-0.41,-0.41
3055,female,-0.41,-0.41
3056,female,-0.41,-0.41
3062,male,-0.41,-0.41
3058,male,-0.41,-0.41
3059,female,-0.41,-0.41
3060,male,-0.41,-0.41
3061,female,-0.41,-0.41
3050,male,-0.41,-0.41
3063,male,-0.41,-0.41
3051,male,-0.41,-0.41
3039,male,-0.41,-0.41
3049,male,-0.41,-0.41
3047,female,-0.41,-0.41
3046,male,-0.41,-0.41
3045,male,-0.41,-0.41
3044,male,-0.41,-0.41
3043,female,-0.41,-0.41
3042,male,-0.41,-0.41
3041,male,-0.41,-0.41
3040,male,-0.41,-0.41
3048,female,-0.41,-0.41
3038,female,-0.41,-0.41
3037,female,-0.41,-0.41
3036,female,-0.41,-0.41
3078,male,-0.42,-0.42
3076,male,-0.42,-0.42
3077,female,-0.42,-0.42
3074,female,-0.42,-0.42
3079,male,-0.42,-0.42
3080,male,-0.42,-0.42
3081,male,-0.42,-0.42
3075,female,-0.42,-0.42
3073,female,-0.42,-0.42
3064,male,-0.42,-0.42
3071,male,-0.42,-0.42
3070,female,-0.42,-0.42
3069,male,-0.42,-0.42
3068,male,-0.42,-0.42
3067,male,-0.42,-0.42
3066,female,-0.42,-0.42
3065,male,-0.42,-0.42
3072,female,-0.42,-0.42
3096,male,-0.43,-0.43
3093,female,-0.43,-0.43
3094,female,-0.43,-0.43
3095,male,-0.43,-0.43
3091,male,-0.43,-0.43
3097,female,-0.43,-0.43
3098,female,-0.43,-0.43
3099,male,-0.43,-0.43
3092,female,-0.43,-0.43
3088,female,-0.43,-0.43
3090,female,-0.43,-0.43
3089,male,-0.43,-0.43
3087,female,-0.43,-0.43
3086,female,-0.43,-0.43
3085,female,-0.43,-0.43
3084,female,-0.43,-0.43
3083,male,-0.43,-0.43
3082,male,-0.43,-0.43
3114,female,-0.44,-0.44
3112,female,-0.44,-0.44
3113,female,-0.44,-0.44
3107,male,-0.44,-0.44
3115,male,-0.44,-0.44
3116,male,-0.44,-0.44
3117,female,-0.44,-0.44
3110,female,-0.44,-0.44
3111,female,-0.44,-0.44
3104,female,-0.44,-0.44
3109,male,-0.44,-0.44
3106,male,-0.44,-0.44
3105,male,-0.44,-0.44
3100,female,-0.44,-0.44
3103,female,-0.44,-0.44
3102,female,-0.44,-0.44
3101,male,-0.44,-0.44
3108,male,-0.44,-0.44
3125,female,-0.45,-0.45
3131,male,-0.45,-0.45
3130,male,-0.45,-0.45
3129,male,-0.45,-0.45
3128,female,-0.45,-0.45
3127,male,-0.45,-0.45
3126,male,-0.45,-0.45
3122,female,-0.45,-0.45
3124,male,-0.45,-0.45
3123,female,-0.45,-0.45
3121,male,-0.45,-0.45
3120,female,-0.45,-0.45
3119,male,-0.45,-0.45
3118,female,-0.45,-0.45
3145,female,-0.46,-0.46
3143,male,-0.46,-0.46
3144,female,-0.46,-0.46
3141,male,-0.46,-0.46
3146,male,-0.46,-0.46
3147,male,-0.46,-0.46
3148,female,-0.46,-0.46
3149,female,-0.46,-0.46
3142,male,-0.46,-0.46
3139,female,-0.46,-0.46
3140,male,-0.46,-0.46
3137,female,-0.46,-0.46
3136,female,-0.46,-0.46
3135,female,-0.46,-0.46
3134,female,-0.46,-0.46
3133,female,-0.46,-0.46
3132,male,-0.46,-0.46
3138,male,-0.46,-0.46
3168,female,-0.47,-0.47
3164,male,-0.47,-0.47
3165,female,-0.47,-0.47
3166,female,-0.47,-0.47
3167,female,-0.47,-0.47
3172,male,-0.47,-0.47
3169,female,-0.47,-0.47
3170,male,-0.47,-0.47
3171,male,-0.47,-0.47
3161,male,-0.47,-0.47
3163,male,-0.47,-0.47
3162,female,-0.47,-0.47
3151,male,-0.47,-0.47
3159,female,-0.47,-0.47
3158,male,-0.47,-0.47
3157,female,-0.47,-0.47
3156,male,-0.47,-0.47
3155,female,-0.47,-0.47
3154,male,-0.47,-0.47
3153,male,-0.47,-0.47
3152,male,-0.47,-0.47
3160,female,-0.47,-0.47
3150,male,-0.47,-0.47
3187,male,-0.48,-0.48
3184,male,-0.48,-0.48
3185,female,-0.48,-0.48
