doc_id,D,sex,score_x,score_y
467,467,male,0.83583,0.83583
470,470,male,0.8354,0.8354
471,471,male,0.8354,0.8354
472,472,male,0.83535,0.83535
474,474,male,0.83511,0.83511
475,475,male,0.83497,0.83497
476,476,male,0.83497,0.83497
478,478,male,0.83482,0.83482
479,479,male,0.83473,0.83473
480,480,male,0.83449,0.83449
481,481,male,0.8343,0.8343
482,482,male,0.83406,0.83406
483,483,male,0.83401,0.83401
484,484,male,0.83401,0.83401
486,486,male,0.83382,0.83382
488,488,male,0.83368,0.83368
489,489,male,0.83363,0.83363
490,490,male,0.83344,0.83344
491,491,male,0.83339,0.83339
492,492,male,0.83339,0.83339
493,493,male,0.83334,0.83334
494,494,male,0.83334,0.83334
495,495,male,0.83329,0.83329
496,496,male,0.8331,0.8331
497,498,male,0.83305,0.83305
498,497,male,0.83305,0.83305
499,499,male,0.83243,0.83243
500,500,male,0.83234,0.83234
501,501,male,0.8321,0.8321
503,503,male,0.83205,0.83205
504,504,male,0.83181,0.83181
505,505,male,0.83172,0.83172
506,507,male,0.83167,0.83167
507,506,male,0.83167,0.83167
508,508,male,0.83162,0.83162
510,510,male,0.83133,0.83133
511,511,male,0.83133,0.83133
512,512,male,0.83129,0.83129
513,513,male,0.83124,0.83124
514,514,male,0.83086,0.83086
515,515,male,0.83081,0.83081
516,516,male,0.83076,0.83076
517,517,male,0.83066,0.83066
518,518,male,0.83062,0.83062
519,519,male,0.83052,0.83052
520,520,male,0.83028,0.83028
521,521,male,0.83014,0.83014
522,522,male,0.83014,0.83014
523,523,male,0.82999,0.82999
524,525,male,0.8298,0.8298
526,524,male,0.8298,0.8298
527,527,male,0.82971,0.82971
528,528,male,0.82971,0.82971
531,531,male,0.82942,0.82942
532,532,male,0.82937,0.82937
533,533,male,0.82937,0.82937
535,535,male,0.82933,0.82933
536,536,male,0.82928,0.82928
537,537,male,0.82918,0.82918
540,540,male,0.82909,0.82909
541,541,male,0.82894,0.82894
542,542,male,0.82894,0.82894
544,544,male,0.82885,0.82885
545,545,male,0.82885,0.82885
546,546,male,0.82885,0.82885
547,547,male,0.82861,0.82861
548,548,male,0.82856,0.82856
550,550,male,0.82846,0.82846
551,551,male,0.82842,0.82842
552,552,male,0.82837,0.82837
553,553,male,0.82823,0.82823
554,554,male,0.82818,0.82818
555,555,male,0.82818,0.82818
556,556,male,0.82818,0.82818
557,557,male,0.82813,0.82813
558,558,male,0.82808,0.82808
559,559,male,0.82799,0.82799
560,560,male,0.82794,0.82794
561,561,male,0.82794,0.82794
562,562,male,0.82789,0.82789
563,563,male,0.82775,0.82775
564,564,male,0.8277,0.8277
565,565,male,0.82765,0.82765
567,569,male,0.8276,0.8276
568,567,male,0.8276,0.8276
569,568,male,0.8276,0.8276
570,570,male,0.82756,0.82756
571,571,male,0.82756,0.82756
573,573,male,0.82737,0.82737
574,574,male,0.82727,0.82727
575,575,male,0.82727,0.82727
576,576,male,0.82717,0.82717
577,577,male,0.82713,0.82713
578,578,male,0.82703,0.82703
579,579,male,0.82703,0.82703
580,580,male,0.82698,0.82698
581,581,male,0.82694,0.82694
582,582,male,0.82694,0.82694
583,583,male,0.82689,0.82689
584,584,male,0.82684,0.82684
585,585,male,0.82674,0.82674
586,586,male,0.8267,0.8267
587,587,male,0.82665,0.82665
588,589,male,0.8266,0.8266
589,588,male,0.8266,0.8266
590,590,male,0.82631,0.82631
591,591,male,0.82631,0.82631
592,592,male,0.82612,0.82612
593,593,male,0.82612,0.82612
594,594,male,0.82588,0.82588
595,595,male,0.82584,0.82584
596,596,male,0.82574,0.82574
597,597,female,0.82564,0.82564
598,598,male,0.82541,0.82541
599,599,male,0.82531,0.82531
601,601,male,0.82507,0.82507
602,602,male,0.82502,0.82502
603,603,male,0.82483,0.82483
604,604,male,0.82426,0.82426
605,605,male,0.82416,0.82416
606,606,male,0.82397,0.82397
607,607,male,0.82383,0.82383
608,608,male,0.82368,0.82368
609,609,male,0.82359,0.82359
610,610,male,0.82354,0.82354
611,611,male,0.8233,0.8233
612,612,male,0.82325,0.82325
613,613,male,0.82316,0.82316
614,614,male,0.82301,0.82301
615,615,male,0.82297,0.82297
616,616,male,0.82297,0.82297
618,618,male,0.82278,0.82278
619,617,male,0.82278,0.82278
620,620,male,0.82273,0.82273
621,621,male,0.82263,0.82263
622,622,male,0.82263,0.82263
623,623,male,0.82249,0.82249
624,624,male,0.82239,0.82239
625,625,male,0.82225,0.82225
626,626,male,0.8222,0.8222
627,627,male,0.8222,0.8222
628,628,male,0.82172,0.82172
629,629,male,0.82168,0.82168
632,632,male,0.82134,0.82134
634,634,male,0.82129,0.82129
635,635,male,0.82125,0.82125
636,636,male,0.82125,0.82125
637,637,male,0.82091,0.82091
638,638,male,0.82091,0.82091
639,639,male,0.82082,0.82082
641,641,male,0.82039,0.82039
642,642,male,0.82015,0.82015
643,643,female,0.82015,0.82015
644,644,male,0.82,0.82
645,645,male,0.82,0.82
646,646,male,0.82,0.82
647,647,male,0.81996,0.81996
648,648,male,0.81986,0.81986
650,650,male,0.81976,0.81976
651,651,male,0.81972,0.81972
653,653,male,0.81957,0.81957
654,654,male,0.81924,0.81924
655,655,male,0.8189,0.8189
657,657,male,0.81871,0.81871
658,658,male,0.81833,0.81833
659,660,male,0.81823,0.81823
660,659,male,0.81823,0.81823
661,662,male,0.81814,0.81814
662,661,male,0.81814,0.81814
664,664,male,0.8179,0.8179
665,665,male,0.8179,0.8179
666,666,male,0.8178,0.8178
667,667,male,0.81776,0.81776
668,668,male,0.81776,0.81776
669,669,male,0.81766,0.81766
670,670,male,0.81761,0.81761
671,671,male,0.81761,0.81761
672,672,male,0.81752,0.81752
673,673,male,0.81742,0.81742
674,674,male,0.81737,0.81737
675,675,male,0.81737,0.81737
676,676,male,0.81733,0.81733
678,678,male,0.81709,0.81709
680,680,male,0.81709,0.81709
681,681,male,0.81704,0.81704
682,682,male,0.81699,0.81699
683,683,male,0.8169,0.8169
684,684,male,0.81685,0.81685
685,685,male,0.8168,0.8168
686,686,male,0.8168,0.8168
687,687,male,0.8168,0.8168
688,688,male,0.81675,0.81675
689,689,male,0.81651,0.81651
690,690,male,0.81637,0.81637
692,692,male,0.81623,0.81623
693,693,male,0.81618,0.81618
694,694,male,0.81618,0.81618
695,695,male,0.81618,0.81618
696,696,male,0.81608,0.81608
697,697,male,0.81608,0.81608
698,698,male,0.81599,0.81599
699,699,male,0.8157,0.8157
700,700,male,0.8157,0.8157
703,703,male,0.81546,0.81546
704,704,male,0.81541,0.81541
705,705,male,0.81541,0.81541
707,707,male,0.81532,0.81532
708,708,male,0.81513,0.81513
709,709,male,0.81513,0.81513
710,710,male,0.81503,0.81503
711,711,male,0.81498,0.81498
712,712,male,0.81494,0.81494
713,713,male,0.81489,0.81489
714,714,male,0.8147,0.8147
715,715,male,0.8147,0.8147
716,716,male,0.8146,0.8146
717,717,male,0.81427,0.81427
718,718,male,0.81412,0.81412
719,719,male,0.81407,0.81407
720,720,male,0.81407,0.81407
722,722,male,0.81398,0.81398
723,723,male,0.81393,0.81393
724,724,male,0.81388,0.81388
726,726,male,0.81364,0.81364
727,727,male,0.8135,0.8135
728,728,male,0.8135,0.8135
729,729,male,0.8135,0.8135
730,730,male,0.81345,0.81345
731,731,male,0.81345,0.81345
733,733,male,0.81336,0.81336
734,734,male,0.81312,0.81312
735,735,male,0.81307,0.81307
736,736,male,0.81302,0.81302
737,737,male,0.81302,0.81302
739,739,male,0.81298,0.81298
741,741,male,0.81288,0.81288
742,743,male,0.81278,0.81278
743,742,male,0.81278,0.81278
744,744,male,0.81274,0.81274
746,746,male,0.81264,0.81264
747,747,male,0.8125,0.8125
748,748,male,0.8125,0.8125
749,749,male,0.81245,0.81245
750,750,male,0.8124,0.8124
751,751,male,0.81231,0.81231
752,752,male,0.81231,0.81231
753,753,male,0.81226,0.81226
754,754,male,0.81221,0.81221
755,755,male,0.81216,0.81216
756,756,male,0.81202,0.81202
757,757,male,0.81197,0.81197
758,758,male,0.81197,0.81197
759,759,male,0.81192,0.81192
761,761,male,0.81188,0.81188
763,764,male,0.81168,0.81168
764,763,male,0.81168,0.81168
766,766,male,0.81159,0.81159
768,768,male,0.81154,0.81154
769,769,male,0.81149,0.81149
770,770,male,0.81149,0.81149
771,771,male,0.81145,0.81145
772,772,male,0.8113,0.8113
773,773,male,0.81121,0.81121
774,774,male,0.81116,0.81116
776,776,male,0.81097,0.81097
777,777,male,0.81092,0.81092
779,779,male,0.81082,0.81082
781,781,male,0.81044,0.81044
782,782,male,0.8103,0.8103
783,783,male,0.81015,0.81015
785,785,male,0.81006,0.81006
786,786,male,0.80996,0.80996
787,787,male,0.80992,0.80992
789,789,male,0.80992,0.80992
790,790,male,0.80972,0.80972
791,791,male,0.80963,0.80963
792,792,female,0.80953,0.80953
793,793,male,0.80944,0.80944
794,794,male,0.80944,0.80944
795,795,male,0.80939,0.80939
796,797,male,0.80925,0.80925
797,796,male,0.80925,0.80925
798,798,male,0.8091,0.8091
799,799,male,0.80905,0.80905
800,800,male,0.80896,0.80896
801,801,male,0.80896,0.80896
803,803,male,0.80882,0.80882
804,805,male,0.80877,0.80877
806,806,male,0.80867,0.80867
807,807,male,0.80858,0.80858
808,808,male,0.80843,0.80843
809,809,male,0.80839,0.80839
810,810,male,0.80824,0.80824
811,811,male,0.80824,0.80824
812,812,male,0.80824,0.80824
814,814,male,0.80815,0.80815
815,815,male,0.80796,0.80796
816,816,male,0.80791,0.80791
817,817,male,0.80776,0.80776
818,818,male,0.80772,0.80772
819,819,male,0.80767,0.80767
820,820,male,0.80757,0.80757
821,821,male,0.80748,0.80748
822,822,male,0.80743,0.80743
823,823,male,0.80738,0.80738
824,824,male,0.80729,0.80729
825,825,male,0.80714,0.80714
826,826,male,0.80709,0.80709
827,827,male,0.80705,0.80705
828,828,male,0.807,0.807
829,829,male,0.80686,0.80686
831,831,male,0.80666,0.80666
832,832,male,0.80666,0.80666
833,833,male,0.80666,0.80666
834,834,male,0.80647,0.80647
836,836,male,0.80638,0.80638
837,837,male,0.80628,0.80628
838,838,male,0.80623,0.80623
840,840,male,0.80614,0.80614
841,841,male,0.80609,0.80609
842,842,male,0.806,0.806
843,843,male,0.806,0.806
844,844,male,0.80595,0.80595
845,845,male,0.80595,0.80595
847,846,male,0.8058,0.8058
849,849,male,0.80561,0.80561
850,850,male,0.80542,0.80542
851,851,male,0.80542,0.80542
852,852,male,0.80533,0.80533
853,853,male,0.80528,0.80528
854,854,male,0.80523,0.80523
855,855,male,0.80523,0.80523
856,857,male,0.80518,0.80518
858,858,male,0.8049,0.8049
859,859,male,0.80485,0.80485
862,862,male,0.80442,0.80442
863,863,male,0.80442,0.80442
865,865,male,0.80427,0.80427
868,868,male,0.80413,0.80413
869,869,male,0.80399,0.80399
870,870,male,0.80384,0.80384
871,871,male,0.8038,0.8038
872,872,male,0.8038,0.8038
873,873,male,0.80375,0.80375
874,874,male,0.8037,0.8037
875,875,male,0.80365,0.80365
880,880,male,0.80322,0.80322
881,881,male,0.80322,0.80322
882,882,male,0.80322,0.80322
883,883,male,0.80313,0.80313
884,884,male,0.80303,0.80303
885,885,male,0.80294,0.80294
887,887,male,0.80274,0.80274
889,889,male,0.80255,0.80255
890,890,male,0.80246,0.80246
891,891,male,0.80222,0.80222
892,892,male,0.80217,0.80217
893,893,male,0.80217,0.80217
894,894,male,0.80207,0.80207
896,896,male,0.80203,0.80203
897,898,male,0.80198,0.80198
899,899,male,0.80193,0.80193
900,900,male,0.80193,0.80193
901,901,male,0.80179,0.80179
902,902,male,0.80179,0.80179
904,904,male,0.80169,0.80169
906,906,male,0.80169,0.80169
907,907,male,0.80164,0.80164
908,908,male,0.8015,0.8015
909,909,male,0.80136,0.80136
912,912,male,0.80126,0.80126
913,913,male,0.80112,0.80112
914,914,male,0.80112,0.80112
915,915,male,0.80112,0.80112
916,916,male,0.80107,0.80107
917,917,male,0.80102,0.80102
918,919,male,0.80098,0.80098
919,918,male,0.80098,0.80098
920,920,male,0.80093,0.80093
923,923,male,0.80074,0.80074
924,924,male,0.80069,0.80069
927,927,male,0.8004,0.8004
928,928,male,0.80035,0.80035
929,929,male,0.80031,0.80031
930,930,male,0.80026,0.80026
931,931,male,0.80026,0.80026
932,932,male,0.80021,0.80021
933,933,male,0.80016,0.80016
934,934,male,0.80011,0.80011
935,935,male,0.80002,0.80002
936,936,male,0.80002,0.80002
938,938,male,0.79978,0.79978
939,939,male,0.79968,0.79968
940,940,male,0.79968,0.79968
941,941,male,0.79968,0.79968
942,942,male,0.79968,0.79968
943,943,male,0.79964,0.79964
944,944,male,0.79949,0.79949
946,946,male,0.7993,0.7993
947,947,male,0.79925,0.79925
948,948,male,0.79921,0.79921
954,954,male,0.79825,0.79825
958,958,male,0.79792,0.79792
959,960,male,0.79787,0.79787
961,961,male,0.79782,0.79782
964,964,male,0.79768,0.79768
965,965,male,0.79753,0.79753
966,966,male,0.79753,0.79753
967,967,male,0.79753,0.79753
968,968,male,0.79749,0.79749
969,970,male,0.79739,0.79739
970,969,male,0.79739,0.79739
973,973,male,0.79715,0.79715
974,974,male,0.79701,0.79701
975,975,male,0.79701,0.79701
979,979,male,0.79682,0.79682
980,980,male,0.79672,0.79672
981,981,male,0.79658,0.79658
982,982,male,0.79658,0.79658
986,986,male,0.79629,0.79629
987,987,male,0.79624,0.79624
988,988,male,0.796,0.796
989,990,male,0.79596,0.79596
990,989,male,0.79596,0.79596
992,992,male,0.79567,0.79567
993,993,male,0.79562,0.79562
994,994,male,0.79557,0.79557
995,995,male,0.79529,0.79529
996,996,male,0.79529,0.79529
998,998,male,0.79514,0.79514
1000,1000,male,0.79509,0.79509
1001,1001,male,0.795,0.795
1002,1002,male,0.7949,0.7949
1003,1003,male,0.79481,0.79481
1004,1004,male,0.79476,0.79476
1005,1005,male,0.79471,0.79471
1006,1006,male,0.79457,0.79457
1007,1007,male,0.79457,0.79457
1008,1008,male,0.79457,0.79457
1009,1009,male,0.79443,0.79443
1010,1010,male,0.79433,0.79433
1011,1011,male,0.79433,0.79433
1014,1014,male,0.79419,0.79419
1015,1015,male,0.79414,0.79414
1016,1016,male,0.79414,0.79414
1017,1017,male,0.79404,0.79404
1018,1018,male,0.79404,0.79404
1019,1019,male,0.7938,0.7938
1020,1020,male,0.7938,0.7938
1021,1021,male,0.7938,0.7938
1022,1022,male,0.79376,0.79376
1025,1025,male,0.79347,0.79347
1026,1026,male,0.79347,0.79347
1028,1028,male,0.79342,0.79342
1030,1030,male,0.79328,0.79328
1031,1033,male,0.79309,0.79309
1032,1032,male,0.79309,0.79309
1033,1031,male,0.79309,0.79309
1035,1035,male,0.79304,0.79304
1036,1036,male,0.7929,0.7929
1037,1037,male,0.79285,0.79285
1038,1038,male,0.79266,0.79266
1042,1042,male,0.79247,0.79247
1043,1043,male,0.79237,0.79237
1044,1044,male,0.79232,0.79232
1045,1045,male,0.79232,0.79232
1046,1046,male,0.79227,0.79227
1047,1047,male,0.79218,0.79218
1048,1048,male,0.79213,0.79213
1049,1049,male,0.79208,0.79208
1050,1050,male,0.79204,0.79204
1051,1051,male,0.79204,0.79204
1052,1053,male,0.79194,0.79194
1053,1052,male,0.79194,0.79194
1054,1054,male,0.79189,0.79189
1055,1055,male,0.79189,0.79189
1056,1056,male,0.79184,0.79184
1057,1057,male,0.7918,0.7918
1058,1058,male,0.79165,0.79165
1059,1059,male,0.79137,0.79137
1060,1060,male,0.79113,0.79113
1061,1061,male,0.79098,0.79098
1062,1062,male,0.79098,0.79098
1063,1063,male,0.79094,0.79094
1066,1066,male,0.7906,0.7906
1067,1067,male,0.79051,0.79051
1068,1068,male,0.79041,0.79041
1070,1070,male,0.79027,0.79027
1072,1073,male,0.79022,0.79022
1073,1072,male,0.79022,0.79022
1075,1075,female,0.78998,0.78998
1076,1076,male,0.78984,0.78984
1077,1077,male,0.78974,0.78974
1079,1079,male,0.78955,0.78955
1080,1080,male,0.7895,0.7895
1081,1081,male,0.78945,0.78945
1082,1082,male,0.78945,0.78945
1083,1083,male,0.78941,0.78941
1084,1084,male,0.78941,0.78941
1085,1085,male,0.78936,0.78936
1087,1087,male,0.78926,0.78926
1088,1088,male,0.78921,0.78921
1089,1089,male,0.78912,0.78912
1090,1090,male,0.78912,0.78912
1092,1092,male,0.78893,0.78893
1093,1093,male,0.78888,0.78888
1094,1095,male,0.78883,0.78883
1095,1094,male,0.78883,0.78883
1096,1096,male,0.78878,0.78878
1099,1099,male,0.78864,0.78864
1100,1100,male,0.78855,0.78855
1101,1101,male,0.7885,0.7885
1102,1102,male,0.78835,0.78835
1103,1103,male,0.78835,0.78835
1105,1104,female,0.78826,0.78826
1106,1106,male,0.78821,0.78821
1107,1107,male,0.78811,0.78811
1109,1109,male,0.78797,0.78797
1111,1111,male,0.78792,0.78792
1112,1112,male,0.78778,0.78778
1115,1114,male,0.78754,0.78754
1116,1116,male,0.78749,0.78749
1117,1117,male,0.78725,0.78725
1118,1118,male,0.78725,0.78725
1119,1119,male,0.78716,0.78716
1121,1121,male,0.78692,0.78692
1122,1122,male,0.78673,0.78673
1123,1123,male,0.78668,0.78668
1124,1124,male,0.78659,0.78659
1126,1126,male,0.78644,0.78644
1127,1127,male,0.78639,0.78639
1128,1128,male,0.78635,0.78635
1129,1129,male,0.78635,0.78635
1130,1130,male,0.7862,0.7862
1131,1131,male,0.78611,0.78611
1133,1133,male,0.78596,0.78596
1135,1135,male,0.78563,0.78563
1137,1137,male,0.78553,0.78553
1138,1138,male,0.78553,0.78553
1139,1139,male,0.78553,0.78553
1141,1141,male,0.78544,0.78544
1143,1143,male,0.78534,0.78534
1144,1144,male,0.78529,0.78529
1145,1145,male,0.7852,0.7852
1146,1146,male,0.78515,0.78515
1148,1148,male,0.7851,0.7851
1149,1149,male,0.7851,0.7851
1150,1150,male,0.7851,0.7851
1151,1151,male,0.78501,0.78501
1152,1152,male,0.78477,0.78477
1153,1153,male,0.78472,0.78472
1157,1157,male,0.78439,0.78439
1160,1160,male,0.78424,0.78424
1161,1161,male,0.78419,0.78419
1162,1162,male,0.78415,0.78415
1163,1163,male,0.78415,0.78415
1165,1165,male,0.78386,0.78386
1167,1167,male,0.78367,0.78367
1168,1168,male,0.78362,0.78362
1169,1169,male,0.78362,0.78362
1170,1170,male,0.78362,0.78362
1171,1171,male,0.78353,0.78353
1172,1172,male,0.78353,0.78353
1173,1173,male,0.78348,0.78348
1174,1174,male,0.78348,0.78348
1175,1176,male,0.78338,0.78338
1176,1175,male,0.78338,0.78338
1177,1177,male,0.78329,0.78329
1178,1178,male,0.78314,0.78314
1179,1179,male,0.7831,0.7831
1181,1181,male,0.783,0.783
1185,1187,male,0.78262,0.78262
1187,1185,male,0.78262,0.78262
1190,1190,male,0.78252,0.78252
1191,1191,male,0.78247,0.78247
1192,1192,male,0.78243,0.78243
1193,1193,male,0.78243,0.78243
1195,1195,male,0.78233,0.78233
1196,1197,male,0.78223,0.78223
1199,1200,male,0.78209,0.78209
1200,1201,male,0.78209,0.78209
1202,1202,male,0.7819,0.7819
1203,1203,male,0.78185,0.78185
1205,1205,male,0.78171,0.78171
1206,1206,male,0.78166,0.78166
1211,1211,male,0.78137,0.78137
1214,1214,male,0.78128,0.78128
1215,1215,male,0.78128,0.78128
1218,1218,male,0.78109,0.78109
1219,1219,male,0.78104,0.78104
1221,1221,male,0.7809,0.7809
1222,1222,male,0.7809,0.7809
1223,1223,male,0.78085,0.78085
1225,1225,male,0.7808,0.7808
1226,1226,male,0.78075,0.78075
1227,1227,male,0.7807,0.7807
1228,1228,male,0.78061,0.78061
1232,1232,male,0.78047,0.78047
1236,1236,male,0.78042,0.78042
1239,1239,male,0.78008,0.78008
1241,1241,male,0.78004,0.78004
1242,1242,male,0.77999,0.77999
1243,1243,male,0.77999,0.77999
1244,1244,male,0.77994,0.77994
1245,1245,male,0.77989,0.77989
1246,1246,male,0.77989,0.77989
1249,1249,male,0.77965,0.77965
1251,1251,male,0.77951,0.77951
1252,1252,male,0.77946,0.77946
1255,1255,male,0.77927,0.77927
1257,1257,male,0.77908,0.77908
1258,1258,male,0.77889,0.77889
1260,1261,male,0.77884,0.77884
1261,1260,male,0.77884,0.77884
1265,1265,male,0.77846,0.77846
1267,1267,male,0.77836,0.77836
1268,1268,male,0.77836,0.77836
1269,1270,male,0.77827,0.77827
1270,1269,male,0.77827,0.77827
1272,1272,male,0.77817,0.77817
1273,1273,male,0.77798,0.77798
1274,1274,male,0.77784,0.77784
1275,1275,male,0.77779,0.77779
1277,1277,male,0.77774,0.77774
1278,1278,male,0.77774,0.77774
1279,1279,male,0.77769,0.77769
1280,1280,male,0.77764,0.77764
1281,1281,male,0.77764,0.77764
1282,1282,male,0.7776,0.7776
1283,1283,male,0.77745,0.77745
1285,1285,male,0.77731,0.77731
1287,1287,male,0.77721,0.77721
1288,1288,male,0.77717,0.77717
1289,1289,male,0.77702,0.77702
1291,1292,male,0.77683,0.77683
1293,1293,male,0.77678,0.77678
1295,1295,male,0.77664,0.77664
1296,1296,male,0.77655,0.77655
1297,1297,male,0.7765,0.7765
1299,1299,male,0.77645,0.77645
1300,1301,male,0.77635,0.77635
1301,1300,male,0.77635,0.77635
1302,1302,male,0.77631,0.77631
1303,1303,male,0.77626,0.77626
1305,1305,male,0.77616,0.77616
1306,1306,male,0.77616,0.77616
1307,1307,male,0.77616,0.77616
1308,1308,male,0.77616,0.77616
1311,1313,male,0.77592,0.77592
1312,1311,male,0.77592,0.77592
1313,1312,male,0.77592,0.77592
1316,1316,male,0.77573,0.77573
1317,1317,male,0.77568,0.77568
1319,1319,male,0.77554,0.77554
1320,1321,male,0.77549,0.77549
1322,1322,male,0.77545,0.77545
1323,1323,male,0.77535,0.77535
1324,1325,male,0.77521,0.77521
1325,1324,male,0.77521,0.77521
1326,1326,male,0.77516,0.77516
1328,1328,male,0.77492,0.77492
1329,1329,male,0.77482,0.77482
1330,1330,male,0.77478,0.77478
1331,1331,male,0.77473,0.77473
1333,1333,male,0.77463,0.77463
1334,1334,male,0.77459,0.77459
1335,1335,male,0.77454,0.77454
1337,1337,male,0.77444,0.77444
1338,1338,male,0.77435,0.77435
1340,1340,male,0.7743,0.7743
1342,1342,male,0.77425,0.77425
1343,1343,male,0.7742,0.7742
1344,1344,male,0.77415,0.77415
1345,1345,male,0.77415,0.77415
1347,1347,male,0.77396,0.77396
1348,1348,male,0.77392,0.77392
1349,1349,male,0.77387,0.77387
1350,1350,male,0.77368,0.77368
1351,1351,male,0.77363,0.77363
1352,1352,male,0.77363,0.77363
1353,1353,male,0.77349,0.77349
1355,1357,male,0.77334,0.77334
1358,1358,male,0.77315,0.77315
1362,1362,male,0.77267,0.77267
1363,1363,male,0.77267,0.77267
1364,1364,male,0.77263,0.77263
1365,1367,male,0.77258,0.77258
1366,1366,male,0.77258,0.77258
1367,1365,male,0.77258,0.77258
1369,1369,male,0.77248,0.77248
1371,1371,male,0.77239,0.77239
1372,1372,male,0.77239,0.77239
1375,1375,male,0.77234,0.77234
1376,1376,male,0.77229,0.77229
1377,1377,male,0.77224,0.77224
1378,1378,male,0.77219,0.77219
1380,1380,male,0.77191,0.77191
1381,1381,male,0.77186,0.77186
1383,1383,male,0.77181,0.77181
1384,1384,male,0.77167,0.77167
1388,1386,male,0.77153,0.77153
1389,1387,male,0.77153,0.77153
1390,1390,male,0.77138,0.77138
1391,1391,male,0.77138,0.77138
1393,1393,male,0.77124,0.77124
1395,1395,male,0.77124,0.77124
1396,1396,male,0.77119,0.77119
1398,1398,male,0.7711,0.7711
1400,1400,male,0.7711,0.7711
1401,1401,male,0.7711,0.7711
1403,1403,male,0.771,0.771
1405,1406,male,0.77071,0.77071
1406,1405,male,0.77071,0.77071
1407,1407,male,0.77067,0.77067
1409,1409,male,0.77062,0.77062
1410,1411,male,0.77062,0.77062
1411,1412,male,0.77062,0.77062
1412,1410,male,0.77062,0.77062
1413,1413,male,0.77052,0.77052
1414,1414,male,0.77052,0.77052
1415,1415,male,0.77033,0.77033
1416,1416,male,0.77028,0.77028
1418,1419,male,0.77019,0.77019
1419,1418,male,0.77019,0.77019
1421,1421,male,0.77009,0.77009
1422,1422,male,0.77009,0.77009
1424,1424,female,0.77,0.77
1425,1425,male,0.76995,0.76995
1426,1426,male,0.76985,0.76985
1427,1427,male,0.7698,0.7698
1428,1428,male,0.76971,0.76971
1429,1429,male,0.76957,0.76957
1430,1430,male,0.76947,0.76947
1432,1432,male,0.76933,0.76933
1433,1433,male,0.76928,0.76928
1435,1435,male,0.76914,0.76914
1436,1436,male,0.76904,0.76904
1438,1438,male,0.76894,0.76894
1439,1439,male,0.76894,0.76894
1440,1440,male,0.76885,0.76885
1442,1442,male,0.76875,0.76875
1444,1444,male,0.76866,0.76866
1445,1445,male,0.76866,0.76866
1447,1446,female,0.76856,0.76856
1448,1447,male,0.76856,0.76856
1449,1449,male,0.76851,0.76851
1452,1452,male,0.76827,0.76827
1453,1453,male,0.76823,0.76823
1454,1454,male,0.76818,0.76818
1455,1455,male,0.76813,0.76813
1456,1456,male,0.76808,0.76808
1459,1459,male,0.76789,0.76789
1460,1460,male,0.76784,0.76784
1462,1462,male,0.76775,0.76775
1463,1463,male,0.76775,0.76775
1465,1466,male,0.7677,0.7677
1466,1465,male,0.7677,0.7677
1467,1467,male,0.76765,0.76765
1468,1468,male,0.76765,0.76765
1469,1469,male,0.76765,0.76765
1470,1470,male,0.76756,0.76756
1471,1471,male,0.76756,0.76756
1472,1472,male,0.76746,0.76746
1478,1478,male,0.76646,0.76646
1481,1481,female,0.76631,0.76631
1482,1482,male,0.76622,0.76622
1484,1484,male,0.76617,0.76617
1489,1489,male,0.76579,0.76579
1490,1490,male,0.76565,0.76565
1491,1491,male,0.7656,0.7656
1493,1493,male,0.76545,0.76545
1495,1495,male,0.76536,0.76536
1502,1502,male,0.76512,0.76512
1503,1503,male,0.76498,0.76498
1505,1507,male,0.76493,0.76493
1507,1504,male,0.76493,0.76493
1509,1509,male,0.76483,0.76483
1510,1510,male,0.76483,0.76483
1511,1511,male,0.76478,0.76478
1512,1512,male,0.76474,0.76474
1513,1513,male,0.76469,0.76469
1515,1515,male,0.76464,0.76464
1516,1516,male,0.76459,0.76459
1517,1517,male,0.7644,0.7644
1519,1519,male,0.76435,0.76435
1523,1523,male,0.76421,0.76421
1525,1528,male,0.76416,0.76416
1527,1527,male,0.76416,0.76416
1530,1530,male,0.76407,0.76407
1531,1531,male,0.76407,0.76407
1533,1533,male,0.76397,0.76397
1535,1535,female,0.76378,0.76378
1536,1536,male,0.76373,0.76373
1540,1540,male,0.76354,0.76354
1542,1542,male,0.76345,0.76345
1546,1546,male,0.76325,0.76325
1547,1547,male,0.76321,0.76321
1548,1548,male,0.76316,0.76316
1549,1549,male,0.76311,0.76311
1550,1550,male,0.76302,0.76302
1553,1553,male,0.76282,0.76282
1554,1554,male,0.76278,0.76278
1555,1555,male,0.76263,0.76263
1557,1557,male,0.76259,0.76259
1558,1558,male,0.76254,0.76254
1559,1559,male,0.76239,0.76239
1560,1560,male,0.7623,0.7623
1562,1562,male,0.7622,0.7622
1564,1564,male,0.76216,0.76216
1566,1566,male,0.76211,0.76211
1568,1570,male,0.76187,0.76187
1569,1568,male,0.76187,0.76187
1571,1573,male,0.76182,0.76182
1572,1571,male,0.76182,0.76182
1576,1576,male,0.76177,0.76177
1577,1577,male,0.76172,0.76172
1578,1578,male,0.76172,0.76172
1579,1580,male,0.76168,0.76168
1581,1581,male,0.76139,0.76139
1585,1585,male,0.76101,0.76101
1586,1586,male,0.76096,0.76096
1589,1589,male,0.76077,0.76077
1592,1592,male,0.76063,0.76063
1594,1594,male,0.76043,0.76043
1596,1596,male,0.7602,0.7602
