doc_id,Gender,UGPA,LSAT,predictions,GT_score,Gender.1
1254,male,2.9,40.0,0.64,0.64,male
1252,female,4.0,36.0,0.64,0.64,female
1256,male,3.0,43.0,0.64,0.64,male
1253,female,3.6,40.0,0.64,0.64,female
1259,female,3.8,38.5,0.64,0.64,female
1255,female,3.0,38.0,0.64,0.64,female
1270,male,3.0,30.0,0.63,0.63,male
1265,female,3.1,42.0,0.63,0.63,female
1271,female,3.5,31.0,0.63,0.63,female
1267,male,3.3,34.0,0.63,0.63,male
1263,male,3.4,46.0,0.63,0.63,male
1269,female,3.6,32.5,0.63,0.63,female
1266,female,3.2,41.0,0.63,0.63,female
1264,male,3.7,31.0,0.63,0.63,male
1268,female,3.3,32.0,0.63,0.63,female
1281,male,3.4,42.0,0.62,0.62,male
1273,female,3.8,37.0,0.62,0.62,female
1280,male,3.0,37.0,0.62,0.62,male
1277,female,3.6,31.0,0.62,0.62,female
1279,male,3.5,47.0,0.62,0.62,male
1276,female,3.7,33.0,0.62,0.62,female
1275,male,3.0,36.5,0.62,0.62,male
1282,female,3.8,42.0,0.62,0.62,female
1274,male,3.2,27.0,0.62,0.62,male
1272,male,3.9,47.0,0.62,0.62,male
1278,male,2.8,48.0,0.62,0.62,male
1297,male,2.9,44.0,0.61,0.61,male
1283,male,3.0,36.0,0.61,0.61,male
1284,male,3.6,37.0,0.61,0.61,male
1298,male,3.7,38.0,0.61,0.61,male
1292,male,3.6,47.0,0.61,0.61,male
1291,male,3.9,46.0,0.61,0.61,male
1300,male,3.8,39.0,0.61,0.61,male
1287,male,2.2,30.0,0.61,0.61,male
1286,male,3.6,40.0,0.61,0.61,male
1301,male,2.5,28.0,0.61,0.61,male
1290,male,3.1,39.0,0.61,0.61,male
1296,male,3.0,36.0,0.61,0.61,male
1288,female,3.0,42.0,0.61,0.61,female
1295,male,3.2,44.0,0.61,0.61,male
1293,female,3.2,26.5,0.61,0.61,female
1302,female,3.4,33.5,0.61,0.61,female
1299,female,3.5,44.0,0.61,0.61,female
1289,female,3.6,34.0,0.61,0.61,female
1294,female,3.6,34.0,0.61,0.61,female
1285,female,3.9,39.0,0.61,0.61,female
1310,female,3.8,36.0,0.6,0.6,female
1308,female,3.5,31.5,0.6,0.6,female
1303,male,3.2,33.0,0.6,0.6,male
1309,male,3.6,43.0,0.6,0.6,male
1307,male,3.4,46.0,0.6,0.6,male
1305,male,3.4,46.0,0.6,0.6,male
1304,male,3.7,40.0,0.6,0.6,male
1306,female,3.3,33.0,0.6,0.6,female
1311,female,3.0,29.5,0.59,0.59,female
1312,male,3.4,41.0,0.59,0.59,male
1316,male,2.8,40.0,0.59,0.59,male
1315,male,2.4,35.0,0.59,0.59,male
1314,male,3.1,42.0,0.59,0.59,male
1313,male,2.9,45.0,0.59,0.59,male
1320,male,3.5,38.0,0.58,0.58,male
1317,male,3.0,34.0,0.58,0.58,male
1321,male,3.5,36.0,0.58,0.58,male
1325,male,3.2,29.0,0.58,0.58,male
1327,male,3.0,36.0,0.58,0.58,male
1323,male,3.5,29.3,0.58,0.58,male
1319,male,2.5,41.0,0.58,0.58,male
1326,male,3.0,46.0,0.58,0.58,male
1324,female,3.5,41.0,0.58,0.58,female
1322,female,3.4,44.0,0.58,0.58,female
1318,female,3.7,44.0,0.58,0.58,female
1328,female,3.3,39.5,0.58,0.58,female
1337,male,3.3,30.5,0.57,0.57,male
1338,female,3.6,38.0,0.57,0.57,female
1330,male,3.0,41.0,0.57,0.57,male
1333,male,3.1,41.0,0.57,0.57,male
1336,female,3.5,47.0,0.57,0.57,female
1332,female,3.3,36.0,0.57,0.57,female
1339,female,3.7,41.0,0.57,0.57,female
1334,female,2.7,24.0,0.57,0.57,female
1331,female,3.6,34.0,0.57,0.57,female
1335,male,3.6,42.0,0.57,0.57,male
1329,female,3.1,46.0,0.57,0.57,female
1343,male,2.9,37.0,0.56,0.56,male
1352,female,3.6,36.0,0.56,0.56,female
1349,male,2.6,27.0,0.56,0.56,male
1358,male,3.0,38.0,0.56,0.56,male
1359,female,3.4,39.0,0.56,0.56,female
1346,male,2.2,32.0,0.56,0.56,male
1360,female,2.9,47.0,0.56,0.56,female
1361,male,3.1,31.0,0.56,0.56,male
1341,male,3.3,37.0,0.56,0.56,male
1357,female,3.0,32.0,0.56,0.56,female
1355,female,3.6,44.0,0.56,0.56,female
1340,male,2.9,41.0,0.56,0.56,male
1353,female,3.5,37.0,0.56,0.56,female
1345,female,2.8,23.0,0.56,0.56,female
1344,female,3.5,40.0,0.56,0.56,female
1342,female,3.0,32.0,0.56,0.56,female
1351,male,3.1,34.0,0.56,0.56,male
1348,female,3.2,44.5,0.56,0.56,female
1350,male,3.5,38.0,0.56,0.56,male
1354,male,3.4,32.0,0.56,0.56,male
1362,male,3.1,37.0,0.56,0.56,male
1356,male,2.8,41.0,0.56,0.56,male
1347,male,2.8,37.0,0.56,0.56,male
1392,female,3.6,40.0,0.55,0.55,female
1388,male,3.9,31.0,0.55,0.55,male
1382,male,3.3,33.0,0.55,0.55,male
1385,female,3.6,37.0,0.55,0.55,female
1372,male,2.9,37.0,0.55,0.55,male
1371,male,2.8,39.0,0.55,0.55,male
1369,male,3.9,46.0,0.55,0.55,male
1366,male,3.4,41.0,0.55,0.55,male
1365,male,3.9,45.5,0.55,0.55,male
1378,male,3.3,34.0,0.55,0.55,male
1380,male,3.3,41.0,0.55,0.55,male
1395,male,3.7,40.0,0.55,0.55,male
1379,male,3.8,37.0,0.55,0.55,male
1393,male,3.1,32.0,0.55,0.55,male
1391,male,3.1,38.0,0.55,0.55,male
1390,male,3.3,40.0,0.55,0.55,male
1389,male,3.7,48.0,0.55,0.55,male
1387,male,3.6,45.0,0.55,0.55,male
1394,male,3.4,29.0,0.55,0.55,male
1377,male,2.9,35.0,0.55,0.55,male
1367,female,3.4,24.0,0.55,0.55,female
1375,female,3.6,29.5,0.55,0.55,female
1373,female,3.2,41.0,0.55,0.55,female
1384,female,3.0,32.0,0.55,0.55,female
1383,female,3.4,30.0,0.55,0.55,female
1376,female,3.5,38.0,0.55,0.55,female
1381,female,3.0,37.0,0.55,0.55,female
1364,female,3.1,35.0,0.55,0.55,female
1374,female,3.8,40.0,0.55,0.55,female
1368,female,3.7,33.0,0.55,0.55,female
1363,female,3.9,37.0,0.55,0.55,female
1370,female,3.7,28.0,0.55,0.55,female
1386,female,2.9,30.0,0.55,0.55,female
1410,male,2.8,46.0,0.54,0.54,male
1411,female,3.8,38.0,0.54,0.54,female
1409,female,3.6,40.0,0.54,0.54,female
1405,female,3.9,41.0,0.54,0.54,female
1399,female,3.4,46.0,0.54,0.54,female
1404,male,3.8,47.0,0.54,0.54,male
1403,female,2.9,31.3,0.54,0.54,female
1408,male,3.3,32.0,0.54,0.54,male
1402,female,3.5,42.0,0.54,0.54,female
1407,male,3.1,42.0,0.54,0.54,male
1406,male,3.9,42.0,0.54,0.54,male
1401,female,3.9,39.0,0.54,0.54,female
1397,female,3.2,31.5,0.54,0.54,female
1400,male,3.4,35.0,0.54,0.54,male
1396,female,3.5,33.0,0.54,0.54,female
1398,male,3.5,42.0,0.54,0.54,male
1420,male,3.0,43.0,0.53,0.53,male
1426,male,3.1,34.0,0.53,0.53,male
1424,male,3.8,31.0,0.53,0.53,male
1412,female,3.2,36.0,0.53,0.53,female
1422,male,3.3,42.0,0.53,0.53,male
1415,male,3.3,38.0,0.53,0.53,male
1419,male,3.0,37.0,0.53,0.53,male
1414,female,3.4,32.0,0.53,0.53,female
1423,male,3.2,37.0,0.53,0.53,male
1421,female,3.5,42.0,0.53,0.53,female
1425,female,3.2,35.0,0.53,0.53,female
1417,female,3.0,40.0,0.53,0.53,female
1416,female,2.5,25.0,0.53,0.53,female
1418,female,3.7,41.0,0.53,0.53,female
1413,female,3.1,34.5,0.53,0.53,female
1431,male,2.7,35.0,0.52,0.52,male
1440,male,3.5,47.0,0.52,0.52,male
1433,female,3.9,47.0,0.52,0.52,female
1432,male,3.5,41.0,0.52,0.52,male
1436,female,2.8,38.0,0.52,0.52,female
1429,female,3.4,41.0,0.52,0.52,female
1438,female,3.9,35.0,0.52,0.52,female
1430,male,3.0,37.0,0.52,0.52,male
1428,male,2.9,34.5,0.52,0.52,male
1435,female,3.6,41.0,0.52,0.52,female
1427,male,3.2,39.0,0.52,0.52,male
1437,female,3.4,38.0,0.52,0.52,female
1439,female,2.5,38.0,0.52,0.52,female
1434,male,3.3,35.0,0.52,0.52,male
1454,male,2.3,47.0,0.51,0.51,male
1450,male,3.4,35.0,0.51,0.51,male
1449,male,3.4,45.0,0.51,0.51,male
1447,male,2.9,35.0,0.51,0.51,male
1455,male,3.6,41.0,0.51,0.51,male
1444,male,2.8,31.0,0.51,0.51,male
1445,male,3.0,38.0,0.51,0.51,male
1446,male,3.2,34.0,0.51,0.51,male
1457,male,3.1,36.0,0.51,0.51,male
1448,male,3.3,36.0,0.51,0.51,male
1456,male,3.7,40.0,0.51,0.51,male
1441,male,3.3,35.0,0.51,0.51,male
1452,male,2.6,39.0,0.51,0.51,male
1451,male,3.1,38.0,0.51,0.51,male
1442,female,3.1,37.0,0.51,0.51,female
1443,female,3.6,45.0,0.51,0.51,female
1453,female,2.0,28.0,0.51,0.51,female
1465,male,3.9,30.0,0.5,0.5,male
1466,female,3.9,35.0,0.5,0.5,female
1463,female,3.6,42.0,0.5,0.5,female
1462,female,3.8,24.5,0.5,0.5,female
1467,male,3.1,38.0,0.5,0.5,male
1458,male,3.1,34.0,0.5,0.5,male
1459,male,3.8,47.0,0.5,0.5,male
1468,male,3.5,36.0,0.5,0.5,male
1460,male,3.6,44.0,0.5,0.5,male
1461,male,2.4,38.0,0.5,0.5,male
1464,male,3.9,37.0,0.5,0.5,male
1480,male,3.5,45.0,0.49,0.49,male
1473,male,3.1,33.0,0.49,0.49,male
1486,male,3.2,32.0,0.49,0.49,male
1481,male,3.1,28.0,0.49,0.49,male
1469,male,3.1,42.0,0.49,0.49,male
1472,male,2.6,40.5,0.49,0.49,male
1485,male,3.0,39.0,0.49,0.49,male
1487,male,3.9,28.5,0.49,0.49,male
1471,male,3.2,43.0,0.49,0.49,male
1470,male,3.3,40.0,0.49,0.49,male
1484,female,3.3,37.0,0.49,0.49,female
1478,male,3.1,46.0,0.49,0.49,male
1476,male,3.4,39.0,0.49,0.49,male
1483,female,3.4,28.0,0.49,0.49,female
1479,female,3.0,39.0,0.49,0.49,female
1482,female,3.3,39.0,0.49,0.49,female
1475,female,3.3,38.0,0.49,0.49,female
1488,female,3.1,34.0,0.49,0.49,female
1474,female,3.0,40.0,0.49,0.49,female
1477,female,3.3,44.0,0.49,0.49,female
1490,male,3.6,44.0,0.48,0.48,male
1489,female,3.3,44.0,0.48,0.48,female
1503,male,3.2,38.0,0.48,0.48,male
1496,female,2.9,42.0,0.48,0.48,female
1507,male,3.0,44.0,0.48,0.48,male
1495,female,3.4,42.0,0.48,0.48,female
1504,female,3.2,39.0,0.48,0.48,female
1511,female,3.7,39.0,0.48,0.48,female
1509,female,3.2,44.0,0.48,0.48,female
1508,female,3.9,34.0,0.48,0.48,female
1494,male,3.7,43.0,0.48,0.48,male
1497,female,3.5,34.0,0.48,0.48,female
1505,male,2.3,32.0,0.48,0.48,male
1501,male,3.6,32.0,0.48,0.48,male
1502,male,2.8,43.0,0.48,0.48,male
1492,male,3.3,48.0,0.48,0.48,male
1493,male,2.9,37.0,0.48,0.48,male
1500,male,3.4,42.0,0.48,0.48,male
1491,male,3.5,36.0,0.48,0.48,male
1499,male,3.3,42.0,0.48,0.48,male
1498,male,3.5,45.0,0.48,0.48,male
1510,male,4.0,37.0,0.48,0.48,male
1512,male,3.1,37.5,0.48,0.48,male
1506,male,3.1,30.0,0.48,0.48,male
1523,male,3.1,42.0,0.47,0.47,male
1513,male,3.4,35.0,0.47,0.47,male
1527,male,3.3,41.0,0.47,0.47,male
1521,male,3.7,41.0,0.47,0.47,male
1515,male,3.5,42.0,0.47,0.47,male
1522,male,3.0,33.0,0.47,0.47,male
1520,male,2.3,38.0,0.47,0.47,male
1514,male,3.0,40.0,0.47,0.47,male
1524,female,3.1,27.0,0.47,0.47,female
1518,female,3.2,35.0,0.47,0.47,female
1519,female,3.8,41.0,0.47,0.47,female
1526,female,3.0,38.0,0.47,0.47,female
1517,female,3.7,43.0,0.47,0.47,female
1516,female,3.4,39.0,0.47,0.47,female
1525,female,3.4,37.0,0.47,0.47,female
1545,male,3.7,42.0,0.46,0.46,male
1539,female,3.5,41.0,0.46,0.46,female
1530,female,3.0,38.0,0.46,0.46,female
1528,male,3.3,39.0,0.46,0.46,male
1529,female,3.7,41.0,0.46,0.46,female
1536,female,3.6,33.0,0.46,0.46,female
1547,male,2.3,35.0,0.46,0.46,male
1537,female,3.7,34.0,0.46,0.46,female
1538,male,3.3,34.0,0.46,0.46,male
1535,female,3.4,32.0,0.46,0.46,female
1540,female,3.8,27.5,0.46,0.46,female
1533,female,3.9,41.0,0.46,0.46,female
1542,female,3.1,42.0,0.46,0.46,female
1544,male,2.3,28.0,0.46,0.46,male
1541,male,3.1,37.0,0.46,0.46,male
1546,male,2.4,34.0,0.46,0.46,male
1543,female,3.5,35.0,0.46,0.46,female
1534,male,3.6,44.0,0.46,0.46,male
1532,male,3.3,35.0,0.46,0.46,male
1531,male,3.6,31.0,0.46,0.46,male
1554,male,3.6,34.0,0.45,0.45,male
1559,female,3.4,40.0,0.45,0.45,female
1558,female,3.6,30.0,0.45,0.45,female
1556,female,2.9,35.0,0.45,0.45,female
1549,female,3.6,28.5,0.45,0.45,female
1551,male,3.3,37.0,0.45,0.45,male
1548,female,4.0,39.0,0.45,0.45,female
1552,male,3.0,38.0,0.45,0.45,male
1553,male,3.4,39.0,0.45,0.45,male
1550,male,3.0,35.0,0.45,0.45,male
1555,male,2.9,40.0,0.45,0.45,male
1557,male,3.3,36.0,0.45,0.45,male
1560,male,2.3,41.5,0.44,0.44,male
1575,male,2.3,35.0,0.44,0.44,male
1573,male,3.8,36.0,0.44,0.44,male
1570,male,2.8,31.0,0.44,0.44,male
1569,male,2.7,29.0,0.44,0.44,male
1566,male,3.5,41.0,0.44,0.44,male
1574,male,3.9,43.0,0.44,0.44,male
1563,male,3.4,31.0,0.44,0.44,male
1562,male,3.6,39.0,0.44,0.44,male
1572,male,3.6,39.0,0.44,0.44,male
1565,female,3.3,37.0,0.44,0.44,female
1564,female,3.3,43.0,0.44,0.44,female
1561,female,3.3,30.0,0.44,0.44,female
1571,female,3.3,42.0,0.44,0.44,female
1567,male,3.7,42.0,0.44,0.44,male
1568,female,3.3,31.0,0.44,0.44,female
1576,female,3.1,40.0,0.44,0.44,female
1590,male,2.9,36.0,0.43,0.43,male
1585,male,3.7,38.0,0.43,0.43,male
1586,male,3.2,35.0,0.43,0.43,male
1587,male,3.5,26.0,0.43,0.43,male
1588,male,2.5,35.0,0.43,0.43,male
1591,male,3.8,44.0,0.43,0.43,male
1592,male,3.0,34.0,0.43,0.43,male
1593,male,3.6,44.0,0.43,0.43,male
1595,male,2.2,39.0,0.43,0.43,male
1596,male,3.1,42.0,0.43,0.43,male
1599,male,2.6,39.0,0.43,0.43,male
1600,male,3.4,36.0,0.43,0.43,male
1589,male,2.7,34.0,0.43,0.43,male
1577,male,2.5,36.0,0.43,0.43,male
1579,male,3.5,46.0,0.43,0.43,male
1582,male,2.9,40.0,0.43,0.43,male
1584,female,4.0,45.0,0.43,0.43,female
1597,female,3.2,41.5,0.43,0.43,female
1594,female,3.4,45.0,0.43,0.43,female
1598,female,3.6,45.0,0.43,0.43,female
1581,female,3.7,36.0,0.43,0.43,female
1580,female,3.7,32.0,0.43,0.43,female
1578,female,3.2,40.0,0.43,0.43,female
1583,female,3.9,46.0,0.43,0.43,female
1612,female,3.7,43.0,0.42,0.42,female
1603,female,3.7,40.0,0.42,0.42,female
1606,female,4.0,45.0,0.42,0.42,female
1607,female,3.6,44.0,0.42,0.42,female
1608,female,0.0,36.0,0.42,0.42,female
1611,female,3.2,45.0,0.42,0.42,female
1601,male,2.9,42.0,0.42,0.42,male
1609,male,2.9,40.0,0.42,0.42,male
1602,male,3.2,45.0,0.42,0.42,male
1604,male,3.2,37.0,0.42,0.42,male
1605,male,3.7,41.0,0.42,0.42,male
1610,male,2.5,35.0,0.42,0.42,male
1613,male,4.0,44.0,0.42,0.42,male
1614,male,3.3,31.0,0.42,0.42,male
1615,male,3.1,40.0,0.42,0.42,male
1622,female,2.4,40.0,0.41,0.41,female
1626,male,3.4,41.0,0.41,0.41,male
1617,male,2.6,36.0,0.41,0.41,male
1616,male,3.4,38.0,0.41,0.41,male
1621,female,2.9,31.0,0.41,0.41,female
1624,female,3.4,33.0,0.41,0.41,female
1623,female,3.2,36.0,0.41,0.41,female
1625,female,2.5,36.0,0.41,0.41,female
1620,female,3.7,36.0,0.41,0.41,female
1618,female,3.4,33.0,0.41,0.41,female
1619,female,3.4,34.0,0.41,0.41,female
1641,male,2.9,36.0,0.4,0.4,male
1634,male,3.6,35.0,0.4,0.4,male
1632,male,2.8,21.5,0.4,0.4,male
1627,male,3.6,32.0,0.4,0.4,male
1629,male,3.0,37.0,0.4,0.4,male
1633,female,3.6,44.0,0.4,0.4,female
1631,female,3.6,39.0,0.4,0.4,female
1628,male,3.0,33.0,0.4,0.4,male
1630,female,3.4,46.0,0.4,0.4,female
1640,male,3.2,40.0,0.4,0.4,male
1639,female,3.0,33.0,0.4,0.4,female
1643,female,3.4,37.0,0.4,0.4,female
1638,male,3.4,48.0,0.4,0.4,male
1636,female,2.6,34.0,0.4,0.4,female
1635,male,3.8,41.0,0.4,0.4,male
1637,male,3.9,39.0,0.4,0.4,male
1645,female,2.9,38.0,0.4,0.4,female
1644,male,3.4,44.0,0.4,0.4,male
1642,male,2.8,37.0,0.4,0.4,male
1662,male,2.5,32.5,0.39,0.39,male
1665,male,3.8,44.0,0.39,0.39,male
1661,male,2.4,36.0,0.39,0.39,male
1652,female,3.3,36.0,0.39,0.39,female
1660,male,3.5,36.0,0.39,0.39,male
1658,male,2.6,40.0,0.39,0.39,male
1647,male,3.0,36.0,0.39,0.39,male
1657,male,2.6,36.0,0.39,0.39,male
1653,female,3.0,26.5,0.39,0.39,female
1664,male,3.4,34.0,0.39,0.39,male
1659,female,3.9,27.0,0.39,0.39,female
1663,male,3.0,34.0,0.39,0.39,male
1654,female,3.3,34.0,0.39,0.39,female
1651,female,3.0,38.0,0.39,0.39,female
1646,female,2.7,34.0,0.39,0.39,female
1650,female,3.5,35.0,0.39,0.39,female
1648,female,2.9,35.0,0.39,0.39,female
1655,female,3.8,39.0,0.39,0.39,female
1656,female,2.6,30.0,0.39,0.39,female
1649,female,3.8,44.0,0.39,0.39,female
1673,female,3.2,34.0,0.38,0.38,female
1674,male,3.8,38.0,0.38,0.38,male
1677,female,3.2,35.0,0.38,0.38,female
1676,female,3.8,41.0,0.38,0.38,female
1668,female,3.7,32.0,0.38,0.38,female
1679,male,3.0,28.7,0.38,0.38,male
1667,female,2.7,39.0,0.38,0.38,female
1675,male,3.6,36.3,0.38,0.38,male
1666,female,2.9,41.0,0.38,0.38,female
1678,female,3.0,32.0,0.38,0.38,female
1672,male,3.7,42.0,0.38,0.38,male
1671,male,3.3,23.0,0.38,0.38,male
1670,male,3.9,35.0,0.38,0.38,male
1669,male,3.1,38.0,0.38,0.38,male
1685,male,2.7,40.0,0.37,0.37,male
1690,male,3.1,32.0,0.37,0.37,male
1694,male,3.3,38.0,0.37,0.37,male
1689,male,3.3,31.0,0.37,0.37,male
1683,male,3.7,43.0,0.37,0.37,male
1688,male,2.5,41.5,0.37,0.37,male
1686,male,3.1,33.5,0.37,0.37,male
1691,female,2.8,42.0,0.37,0.37,female
1693,male,3.1,36.0,0.37,0.37,male
1681,female,3.0,39.0,0.37,0.37,female
1682,female,3.0,37.5,0.37,0.37,female
1684,female,2.7,40.0,0.37,0.37,female
1687,female,4.0,33.0,0.37,0.37,female
1692,female,3.1,36.0,0.37,0.37,female
1680,male,3.2,42.0,0.37,0.37,male
1698,male,2.8,37.0,0.36,0.36,male
1700,male,3.5,36.0,0.36,0.36,male
1707,male,3.1,39.0,0.36,0.36,male
1699,male,3.9,40.0,0.36,0.36,male
1706,male,3.4,38.0,0.36,0.36,male
1702,male,3.5,40.0,0.36,0.36,male
1695,female,3.2,36.0,0.36,0.36,female
1708,female,3.2,39.5,0.36,0.36,female
1705,female,3.0,36.0,0.36,0.36,female
1703,female,3.8,45.0,0.36,0.36,female
1704,female,3.4,36.0,0.36,0.36,female
1701,female,3.6,45.0,0.36,0.36,female
1697,female,3.3,30.5,0.36,0.36,female
1696,female,3.1,38.0,0.36,0.36,female
1729,female,3.8,42.0,0.35,0.35,female
1724,male,2.0,31.0,0.35,0.35,male
1713,female,3.5,47.0,0.35,0.35,female
1723,female,2.6,40.0,0.35,0.35,female
1730,female,3.1,34.0,0.35,0.35,female
1709,male,3.1,28.5,0.35,0.35,male
1727,female,3.1,45.0,0.35,0.35,female
1725,female,3.2,42.0,0.35,0.35,female
1728,female,3.2,37.0,0.35,0.35,female
1726,male,4.0,37.0,0.35,0.35,male
1711,female,3.6,27.5,0.35,0.35,female
1712,female,3.1,34.0,0.35,0.35,female
1732,female,3.1,41.0,0.35,0.35,female
1715,male,2.4,23.0,0.35,0.35,male
1731,male,3.0,40.0,0.35,0.35,male
1719,male,3.7,43.0,0.35,0.35,male
1733,male,2.9,35.0,0.35,0.35,male
1714,male,3.3,31.0,0.35,0.35,male
1722,male,3.5,46.0,0.35,0.35,male
1718,male,3.3,37.0,0.35,0.35,male
1716,male,2.8,23.0,0.35,0.35,male
1717,male,3.1,40.0,0.35,0.35,male
1721,male,3.0,35.0,0.35,0.35,male
1710,male,3.6,41.0,0.35,0.35,male
1720,male,3.0,30.5,0.35,0.35,male
1740,male,3.6,31.0,0.34,0.34,male
1742,male,3.7,42.0,0.34,0.34,male
1739,male,2.7,40.0,0.34,0.34,male
1756,male,3.5,35.0,0.34,0.34,male
1738,male,3.3,39.0,0.34,0.34,male
1737,male,3.0,37.0,0.34,0.34,male
1750,female,3.5,30.0,0.34,0.34,female
1744,male,3.4,32.5,0.34,0.34,male
1748,female,3.1,40.0,0.34,0.34,female
1735,female,3.1,37.0,0.34,0.34,female
1734,female,4.0,45.0,0.34,0.34,female
1736,female,3.2,31.0,0.34,0.34,female
1743,female,3.9,47.0,0.34,0.34,female
1754,female,2.4,37.0,0.34,0.34,female
1746,female,3.5,36.0,0.34,0.34,female
1747,female,3.5,34.0,0.34,0.34,female
1749,female,2.7,40.0,0.34,0.34,female
1752,male,3.5,39.0,0.34,0.34,male
1751,female,3.7,38.0,0.34,0.34,female
1753,female,3.4,26.0,0.34,0.34,female
1755,female,3.7,42.0,0.34,0.34,female
1745,female,3.7,41.0,0.34,0.34,female
1741,female,2.8,37.0,0.34,0.34,female
1773,female,3.7,40.0,0.33,0.33,female
1766,male,2.7,34.0,0.33,0.33,male
1774,male,3.1,24.5,0.33,0.33,male
1772,male,3.3,34.0,0.33,0.33,male
1764,female,2.9,34.0,0.33,0.33,female
1771,male,3.0,36.0,0.33,0.33,male
1767,female,2.9,41.0,0.33,0.33,female
1770,male,2.9,32.0,0.33,0.33,male
1765,female,2.7,38.0,0.33,0.33,female
1768,male,3.1,39.0,0.33,0.33,male
1761,female,2.8,41.0,0.33,0.33,female
1760,female,3.5,34.0,0.33,0.33,female
1763,male,3.7,37.0,0.33,0.33,male
1769,female,3.5,33.5,0.33,0.33,female
1762,male,3.6,25.0,0.33,0.33,male
1757,male,3.8,35.0,0.33,0.33,male
1759,male,3.4,35.0,0.33,0.33,male
1758,male,3.2,38.0,0.33,0.33,male
1777,male,2.9,30.0,0.32,0.32,male
1783,male,3.0,33.0,0.32,0.32,male
1780,male,3.5,33.0,0.32,0.32,male
1776,male,3.3,36.0,0.32,0.32,male
1775,male,2.4,42.0,0.32,0.32,male
1787,male,2.6,40.0,0.32,0.32,male
1790,female,3.5,46.0,0.32,0.32,female
1779,female,3.6,43.0,0.32,0.32,female
1784,female,3.2,46.0,0.32,0.32,female
1781,female,3.6,26.0,0.32,0.32,female
1789,female,3.6,41.0,0.32,0.32,female
1792,female,3.0,38.0,0.32,0.32,female
1778,female,3.6,39.0,0.32,0.32,female
1782,female,2.9,38.0,0.32,0.32,female
1786,female,3.6,44.0,0.32,0.32,female
1788,female,3.8,37.0,0.32,0.32,female
1791,female,3.6,43.0,0.32,0.32,female
1785,female,3.0,33.0,0.32,0.32,female
1793,female,3.8,39.0,0.31,0.31,female
1805,female,3.6,30.0,0.31,0.31,female
1794,male,3.1,37.0,0.31,0.31,male
1795,male,3.2,44.0,0.31,0.31,male
1798,male,2.9,45.0,0.31,0.31,male
1796,female,3.2,34.0,0.31,0.31,female
1801,male,3.2,41.0,0.31,0.31,male
1799,female,2.8,33.0,0.31,0.31,female
1802,female,3.7,46.0,0.31,0.31,female
1803,male,3.2,31.0,0.31,0.31,male
1797,female,2.8,36.0,0.31,0.31,female
1804,male,3.8,43.0,0.31,0.31,male
1800,female,2.8,36.0,0.31,0.31,female
1816,male,2.4,32.5,0.3,0.3,male
1809,male,3.5,42.0,0.3,0.3,male
1817,male,3.3,32.0,0.3,0.3,male
1814,male,2.9,31.0,0.3,0.3,male
1806,male,3.3,39.0,0.3,0.3,male
1822,male,3.4,46.0,0.3,0.3,male
1807,male,2.0,30.0,0.3,0.3,male
1818,female,3.0,39.0,0.3,0.3,female
1813,female,3.1,38.0,0.3,0.3,female
1812,female,3.1,34.0,0.3,0.3,female
1815,female,3.2,32.0,0.3,0.3,female
1820,female,3.5,37.0,0.3,0.3,female
1808,female,3.5,36.0,0.3,0.3,female
1821,female,2.9,41.0,0.3,0.3,female
1823,female,3.8,40.0,0.3,0.3,female
1810,female,3.5,31.0,0.3,0.3,female
1824,female,3.4,35.0,0.3,0.3,female
1811,female,3.6,33.5,0.3,0.3,female
1819,female,3.4,41.0,0.3,0.3,female
1825,male,3.5,35.0,0.3,0.3,male
1831,male,3.6,37.0,0.29,0.29,male
1835,male,3.2,35.0,0.29,0.29,male
1836,male,3.4,39.0,0.29,0.29,male
1829,male,3.7,44.0,0.29,0.29,male
1837,male,2.9,39.0,0.29,0.29,male
1826,male,3.2,36.0,0.29,0.29,male
1839,male,3.1,43.0,0.29,0.29,male
1827,male,3.7,38.0,0.29,0.29,male
1833,male,3.0,39.0,0.29,0.29,male
1830,male,2.9,34.0,0.29,0.29,male
1840,female,3.5,37.0,0.29,0.29,female
1838,female,3.2,39.0,0.29,0.29,female
1832,female,3.2,33.5,0.29,0.29,female
1828,female,3.7,39.0,0.29,0.29,female
1834,male,3.2,26.5,0.29,0.29,male
1843,female,3.6,40.0,0.28,0.28,female
1844,female,2.3,27.0,0.28,0.28,female
1846,female,3.8,34.0,0.28,0.28,female
1849,female,3.5,39.0,0.28,0.28,female
1845,female,3.2,36.0,0.28,0.28,female
1841,female,3.0,38.0,0.28,0.28,female
1842,female,3.6,34.0,0.28,0.28,female
1850,male,2.6,32.0,0.28,0.28,male
1848,male,3.2,31.0,0.28,0.28,male
1847,male,3.3,36.0,0.28,0.28,male
1866,male,3.1,36.0,0.27,0.27,male
1860,male,3.4,41.0,0.27,0.27,male
1855,male,3.0,46.0,0.27,0.27,male
1861,male,4.0,42.0,0.27,0.27,male
1869,male,3.2,41.0,0.27,0.27,male
1851,male,3.7,44.0,0.27,0.27,male
1868,male,3.2,20.0,0.27,0.27,male
1864,female,3.1,38.0,0.27,0.27,female
1858,female,2.9,35.0,0.27,0.27,female
1856,female,3.1,36.0,0.27,0.27,female
1862,female,3.5,40.0,0.27,0.27,female
1871,female,3.6,36.0,0.27,0.27,female
1870,female,3.1,36.0,0.27,0.27,female
