doc_id,Gender,predictions,GT_score,Gender 
2051,male,0.73605,0.73605,male
3224,female,0.68083,0.68083,female
2052,male,0.73605,0.73605,male
3225,female,0.68079,0.68079,female
2053,male,0.73605,0.73605,male
3226,female,0.68074,0.68074,female
2054,male,0.736,0.736,male
3227,female,0.68074,0.68074,female
2055,male,0.73591,0.73591,male
2056,male,0.73581,0.73581,male
3228,female,0.68069,0.68069,female
2057,male,0.73577,0.73577,male
3229,female,0.68055,0.68055,female
2058,male,0.73562,0.73562,male
3231,female,0.6804,0.6804,female
2059,male,0.73557,0.73557,male
3234,female,0.68021,0.68021,female
2061,male,0.73553,0.73553,male
2065,male,0.73543,0.73543,male
3237,female,0.68007,0.68007,female
2066,male,0.73538,0.73538,male
3241,female,0.67945,0.67945,female
2067,male,0.73533,0.73533,male
3242,female,0.6794,0.6794,female
2072,male,0.735,0.735,male
3243,female,0.6794,0.6794,female
2074,male,0.7349,0.7349,male
2079,male,0.73457,0.73457,male
3244,female,0.6793,0.6793,female
2080,male,0.73452,0.73452,male
3245,female,0.67926,0.67926,female
2081,male,0.73447,0.73447,male
3246,female,0.67911,0.67911,female
2087,male,0.73433,0.73433,male
3247,female,0.67897,0.67897,female
2089,male,0.73428,0.73428,male
2094,male,0.73419,0.73419,male
3251,female,0.67849,0.67849,female
2095,male,0.73404,0.73404,male
3252,female,0.67844,0.67844,female
2096,male,0.73404,0.73404,male
3254,female,0.6783,0.6783,female
2097,male,0.73395,0.73395,male
3256,female,0.67801,0.67801,female
2098,male,0.7339,0.7339,male
2104,male,0.73337,0.73337,male
3257,female,0.67801,0.67801,female
2106,male,0.73333,0.73333,male
3259,female,0.67782,0.67782,female
2109,male,0.73323,0.73323,male
3262,female,0.67754,0.67754,female
2112,male,0.73314,0.73314,male
3264,female,0.67744,0.67744,female
2113,male,0.73309,0.73309,male
2117,male,0.7328,0.7328,male
3265,female,0.67734,0.67734,female
2116,male,0.7328,0.7328,male
3268,female,0.6772,0.6772,female
2118,male,0.73275,0.73275,male
3269,female,0.67706,0.67706,female
2120,male,0.73261,0.73261,male
3271,female,0.67682,0.67682,female
2121,male,0.73261,0.73261,male
2122,male,0.73261,0.73261,male
3274,female,0.67672,0.67672,female
2126,male,0.73228,0.73228,male
3277,female,0.6762,0.6762,female
2127,male,0.73223,0.73223,male
3278,female,0.67615,0.67615,female
2130,male,0.73213,0.73213,male
3279,female,0.67615,0.67615,female
2131,male,0.73204,0.73204,male
2133,male,0.73194,0.73194,male
3282,female,0.6761,0.6761,female
2135,male,0.73189,0.73189,male
3283,female,0.67596,0.67596,female
2134,male,0.73189,0.73189,male
3284,female,0.67577,0.67577,female
2137,male,0.73184,0.73184,male
3285,female,0.67572,0.67572,female
2139,male,0.7317,0.7317,male
2140,male,0.73165,0.73165,male
3286,female,0.67562,0.67562,female
2141,male,0.73165,0.73165,male
3287,female,0.67548,0.67548,female
2142,male,0.73156,0.73156,male
3288,female,0.67543,0.67543,female
2146,male,0.73127,0.73127,male
3290,female,0.67534,0.67534,female
2151,male,0.73098,0.73098,male
2152,male,0.73089,0.73089,male
3293,female,0.67529,0.67529,female
2153,male,0.73084,0.73084,male
3292,female,0.67529,0.67529,female
2155,male,0.7307,0.7307,male
3294,female,0.67524,0.67524,female
2159,male,0.73046,0.73046,male
2162,male,0.73036,0.73036,male
3297,female,0.67467,0.67467,female
2164,male,0.73027,0.73027,male
3298,female,0.67462,0.67462,female
2166,male,0.73008,0.73008,male
3304,female,0.67419,0.67419,female
2167,male,0.73003,0.73003,male
3306,female,0.67414,0.67414,female
2170,male,0.72998,0.72998,male
2168,male,0.72998,0.72998,male
3308,female,0.67414,0.67414,female
2171,male,0.72974,0.72974,male
3307,female,0.67414,0.67414,female
2172,male,0.72974,0.72974,male
3309,female,0.67405,0.67405,female
2176,male,0.7296,0.7296,male
3310,female,0.674,0.674,female
2177,male,0.72955,0.72955,male
2179,male,0.7295,0.7295,male
3312,female,0.6739,0.6739,female
2180,male,0.72945,0.72945,male
3315,female,0.67333,0.67333,female
2182,male,0.72936,0.72936,male
3316,female,0.67318,0.67318,female
2183,male,0.72936,0.72936,male
3318,female,0.67314,0.67314,female
2185,male,0.72931,0.72931,male
2186,male,0.72926,0.72926,male
3319,female,0.67304,0.67304,female
2187,male,0.72926,0.72926,male
3320,female,0.67304,0.67304,female
2188,male,0.72922,0.72922,male
3321,female,0.6729,0.6729,female
2189,male,0.72917,0.72917,male
3322,female,0.67285,0.67285,female
2190,male,0.72907,0.72907,male
2191,male,0.72907,0.72907,male
3323,female,0.6728,0.6728,female
2193,male,0.72898,0.72898,male
3326,female,0.67266,0.67266,female
2194,male,0.72893,0.72893,male
3329,female,0.67242,0.67242,female
2195,male,0.72879,0.72879,male
3331,female,0.67228,0.67228,female
2196,male,0.72874,0.72874,male
2197,male,0.72869,0.72869,male
3332,female,0.67228,0.67228,female
2199,male,0.72859,0.72859,male
3333,female,0.67223,0.67223,female
2200,male,0.72859,0.72859,male
3336,female,0.67208,0.67208,female
2201,male,0.72855,0.72855,male
3339,female,0.67165,0.67165,female
2202,male,0.72855,0.72855,male
2204,male,0.7285,0.7285,male
3341,female,0.67146,0.67146,female
2205,male,0.72845,0.72845,male
3342,female,0.67142,0.67142,female
2210,male,0.72812,0.72812,male
3343,female,0.67122,0.67122,female
2212,male,0.72807,0.72807,male
3344,female,0.67118,0.67118,female
2214,male,0.72792,0.72792,male
2215,male,0.72783,0.72783,male
3345,female,0.67094,0.67094,female
2220,male,0.72764,0.72764,male
3348,female,0.67089,0.67089,female
2224,male,0.72759,0.72759,male
3346,female,0.67089,0.67089,female
2228,male,0.7274,0.7274,male
3350,female,0.67084,0.67084,female
2229,male,0.72735,0.72735,male
2234,male,0.72706,0.72706,male
3351,female,0.67079,0.67079,female
2237,male,0.72702,0.72702,male
3352,female,0.67075,0.67075,female
2238,male,0.72697,0.72697,male
3354,female,0.67065,0.67065,female
2239,male,0.72692,0.72692,male
3356,female,0.67051,0.67051,female
2241,male,0.72687,0.72687,male
2244,male,0.72683,0.72683,male
3359,female,0.67041,0.67041,female
2245,male,0.72678,0.72678,male
3357,female,0.67041,0.67041,female
2246,male,0.72668,0.72668,male
3361,female,0.67036,0.67036,female
2247,male,0.72668,0.72668,male
3362,female,0.67032,0.67032,female
2249,male,0.72663,0.72663,male
2255,male,0.72649,0.72649,male
3363,female,0.67022,0.67022,female
2256,male,0.72649,0.72649,male
3365,female,0.67003,0.67003,female
2259,male,0.72644,0.72644,male
3366,female,0.66998,0.66998,female
2260,male,0.72635,0.72635,male
3369,female,0.66989,0.66989,female
2261,male,0.72635,0.72635,male
2270,male,0.72596,0.72596,male
3370,female,0.66984,0.66984,female
2274,male,0.72573,0.72573,male
3371,female,0.66969,0.66969,female
2275,male,0.72573,0.72573,male
3372,female,0.66955,0.66955,female
2276,male,0.72573,0.72573,male
3373,female,0.66946,0.66946,female
2279,male,0.72539,0.72539,male
2280,male,0.72539,0.72539,male
3374,female,0.66931,0.66931,female
2287,male,0.72515,0.72515,male
3375,female,0.66922,0.66922,female
2288,male,0.7251,0.7251,male
3376,female,0.66922,0.66922,female
2289,male,0.72506,0.72506,male
3377,female,0.66907,0.66907,female
2292,male,0.72501,0.72501,male
2294,male,0.72501,0.72501,male
3378,female,0.66903,0.66903,female
2297,male,0.72496,0.72496,male
3379,female,0.66898,0.66898,female
2301,male,0.72477,0.72477,male
3380,female,0.66893,0.66893,female
2305,male,0.72463,0.72463,male
3383,female,0.66864,0.66864,female
2308,male,0.7242,0.7242,male
2309,male,0.72415,0.72415,male
3385,female,0.66845,0.66845,female
2310,male,0.7241,0.7241,male
3386,female,0.66845,0.66845,female
2312,male,0.72405,0.72405,male
3388,female,0.66836,0.66836,female
2311,male,0.72405,0.72405,male
3394,female,0.66788,0.66788,female
2313,male,0.72396,0.72396,male
2314,male,0.72391,0.72391,male
3396,female,0.66769,0.66769,female
2316,male,0.72381,0.72381,male
3397,female,0.66764,0.66764,female
2319,male,0.72362,0.72362,male
3399,female,0.66759,0.66759,female
2320,male,0.72362,0.72362,male
3400,female,0.66759,0.66759,female
2321,male,0.72362,0.72362,male
2322,male,0.72357,0.72357,male
3402,female,0.66745,0.66745,female
2324,male,0.72353,0.72353,male
3403,female,0.6674,0.6674,female
2325,male,0.72353,0.72353,male
3405,female,0.66735,0.66735,female
2326,male,0.72338,0.72338,male
3406,female,0.66735,0.66735,female
2327,male,0.72334,0.72334,male
2330,male,0.72329,0.72329,male
3407,female,0.66735,0.66735,female
2338,male,0.723,0.723,male
3409,female,0.66716,0.66716,female
2339,male,0.72286,0.72286,male
3410,female,0.66707,0.66707,female
2343,male,0.72271,0.72271,male
3412,female,0.66687,0.66687,female
2342,male,0.72271,0.72271,male
2344,male,0.72267,0.72267,male
3413,female,0.66683,0.66683,female
2346,male,0.72252,0.72252,male
3414,female,0.66683,0.66683,female
2347,male,0.72252,0.72252,male
3415,female,0.66678,0.66678,female
2348,male,0.72243,0.72243,male
3416,female,0.66654,0.66654,female
2351,male,0.72233,0.72233,male
2353,male,0.72228,0.72228,male
3418,female,0.66635,0.66635,female
2352,male,0.72228,0.72228,male
3419,female,0.6663,0.6663,female
2354,male,0.72219,0.72219,male
3420,female,0.6663,0.6663,female
2355,male,0.72214,0.72214,male
3424,female,0.66616,0.66616,female
2365,male,0.72185,0.72185,male
2366,male,0.72181,0.72181,male
3425,female,0.66601,0.66601,female
2371,male,0.72147,0.72147,male
3426,female,0.66601,0.66601,female
2375,male,0.72128,0.72128,male
3427,female,0.66597,0.66597,female
2377,male,0.72123,0.72123,male
3428,female,0.66587,0.66587,female
2378,male,0.72118,0.72118,male
2379,male,0.72114,0.72114,male
3429,female,0.66573,0.66573,female
2380,male,0.72114,0.72114,male
3432,female,0.66554,0.66554,female
2382,male,0.72109,0.72109,male
3435,female,0.66539,0.66539,female
2383,male,0.72109,0.72109,male
3436,female,0.6653,0.6653,female
2384,male,0.72104,0.72104,male
2385,male,0.72094,0.72094,male
3444,female,0.66467,0.66467,female
2387,male,0.72085,0.72085,male
3445,female,0.66463,0.66463,female
2389,male,0.72061,0.72061,male
3446,female,0.66463,0.66463,female
2390,male,0.72061,0.72061,male
3449,female,0.66424,0.66424,female
2391,male,0.72037,0.72037,male
2397,male,0.72013,0.72013,male
3448,female,0.66424,0.66424,female
2398,male,0.71999,0.71999,male
3450,female,0.6642,0.6642,female
2399,male,0.71994,0.71994,male
3452,female,0.6641,0.6641,female
2401,male,0.71989,0.71989,male
3455,female,0.66381,0.66381,female
2405,male,0.7197,0.7197,male
2406,male,0.71965,0.71965,male
3456,female,0.66381,0.66381,female
2407,male,0.71956,0.71956,male
3457,female,0.66377,0.66377,female
2409,male,0.71956,0.71956,male
3458,female,0.66372,0.66372,female
2416,male,0.71937,0.71937,male
3459,female,0.66367,0.66367,female
2413,male,0.71937,0.71937,male
2417,male,0.71932,0.71932,male
3461,female,0.66358,0.66358,female
2423,male,0.71918,0.71918,male
3462,female,0.66338,0.66338,female
2424,male,0.71898,0.71898,male
3465,female,0.66329,0.66329,female
2426,male,0.71894,0.71894,male
2425,male,0.71894,0.71894,male
3467,female,0.66314,0.66314,female
2428,male,0.71879,0.71879,male
3468,female,0.66305,0.66305,female
2430,male,0.7187,0.7187,male
3473,female,0.66276,0.66276,female
2435,male,0.71855,0.71855,male
3474,female,0.66271,0.66271,female
2437,male,0.71846,0.71846,male
2438,male,0.71846,0.71846,male
3475,female,0.66271,0.66271,female
2439,male,0.71841,0.71841,male
3476,female,0.66262,0.66262,female
2441,male,0.71841,0.71841,male
3479,female,0.66214,0.66214,female
2446,male,0.71822,0.71822,male
3480,female,0.662,0.662,female
2448,male,0.71812,0.71812,male
2451,male,0.71812,0.71812,male
3481,female,0.66195,0.66195,female
2452,male,0.71808,0.71808,male
3482,female,0.66195,0.66195,female
2456,male,0.71798,0.71798,male
3483,female,0.66195,0.66195,female
2457,male,0.71793,0.71793,male
3485,female,0.66185,0.66185,female
2458,male,0.71793,0.71793,male
2460,male,0.71784,0.71784,male
3487,female,0.66166,0.66166,female
2461,male,0.71774,0.71774,male
3489,female,0.66157,0.66157,female
2464,male,0.71769,0.71769,male
3490,female,0.66152,0.66152,female
2465,male,0.71769,0.71769,male
3494,female,0.66142,0.66142,female
2463,male,0.71769,0.71769,male
2466,male,0.71765,0.71765,male
3496,female,0.66138,0.66138,female
2469,male,0.7175,0.7175,male
3497,female,0.66133,0.66133,female
2472,male,0.71745,0.71745,male
3501,female,0.66123,0.66123,female
2473,male,0.71741,0.71741,male
3500,female,0.66123,0.66123,female
2474,male,0.71741,0.71741,male
2476,male,0.71736,0.71736,male
3499,female,0.66123,0.66123,female
2479,male,0.71722,0.71722,male
3502,female,0.66114,0.66114,female
2483,male,0.71707,0.71707,male
3503,female,0.66104,0.66104,female
2485,male,0.71698,0.71698,male
3504,female,0.6609,0.6609,female
2489,male,0.71664,0.71664,male
2490,male,0.71664,0.71664,male
3509,female,0.66066,0.66066,female
2491,male,0.71664,0.71664,male
3514,female,0.66009,0.66009,female
2492,male,0.71659,0.71659,male
3517,female,0.65965,0.65965,female
2494,male,0.71636,0.71636,male
3518,female,0.65956,0.65956,female
2496,male,0.71626,0.71626,male
2502,male,0.71616,0.71616,male
3520,female,0.65942,0.65942,female
2509,male,0.71592,0.71592,male
3522,female,0.65932,0.65932,female
2511,male,0.71592,0.71592,male
3523,female,0.65918,0.65918,female
2515,male,0.71578,0.71578,male
3525,female,0.65913,0.65913,female
2521,male,0.71564,0.71564,male
2522,male,0.71564,0.71564,male
3527,female,0.65899,0.65899,female
2525,male,0.71554,0.71554,male
3528,female,0.65899,0.65899,female
2526,male,0.71549,0.71549,male
3530,female,0.6587,0.6587,female
2527,male,0.71549,0.71549,male
3533,female,0.6586,0.6586,female
2530,male,0.71545,0.71545,male
2529,male,0.71545,0.71545,male
3534,female,0.65856,0.65856,female
2528,male,0.71545,0.71545,male
3537,female,0.65784,0.65784,female
2533,male,0.7153,0.7153,male
3540,female,0.65755,0.65755,female
2535,male,0.71526,0.71526,male
3544,female,0.65726,0.65726,female
2539,male,0.71502,0.71502,male
2542,male,0.71492,0.71492,male
3547,female,0.65717,0.65717,female
2541,male,0.71492,0.71492,male
3549,female,0.65707,0.65707,female
2545,male,0.71473,0.71473,male
3550,female,0.65707,0.65707,female
2548,male,0.71463,0.71463,male
3551,female,0.65688,0.65688,female
2550,male,0.71459,0.71459,male
2549,male,0.71459,0.71459,male
3552,female,0.65674,0.65674,female
2555,male,0.7143,0.7143,male
3553,female,0.65664,0.65664,female
2558,male,0.71401,0.71401,male
3555,female,0.6565,0.6565,female
2560,male,0.71387,0.71387,male
3556,female,0.6565,0.6565,female
2562,male,0.71353,0.71353,male
2563,male,0.71353,0.71353,male
3558,female,0.65636,0.65636,female
2565,male,0.71349,0.71349,male
3563,female,0.65588,0.65588,female
2566,male,0.71344,0.71344,male
3565,female,0.65569,0.65569,female
2569,male,0.71334,0.71334,male
3566,female,0.65564,0.65564,female
2571,male,0.71325,0.71325,male
2570,male,0.71325,0.71325,male
3567,female,0.65545,0.65545,female
2573,male,0.7132,0.7132,male
3569,female,0.6553,0.6553,female
2576,male,0.7131,0.7131,male
3570,female,0.65526,0.65526,female
2577,male,0.71291,0.71291,male
3572,female,0.65516,0.65516,female
2578,male,0.71287,0.71287,male
2579,male,0.71282,0.71282,male
3573,female,0.65507,0.65507,female
2584,male,0.71267,0.71267,male
3577,female,0.65497,0.65497,female
2585,male,0.71263,0.71263,male
3578,female,0.65487,0.65487,female
2586,male,0.71258,0.71258,male
3581,female,0.65444,0.65444,female
2587,male,0.71248,0.71248,male
2589,male,0.71234,0.71234,male
3584,female,0.65425,0.65425,female
2590,male,0.71234,0.71234,male
3585,female,0.65416,0.65416,female
2593,male,0.7121,0.7121,male
3587,female,0.65401,0.65401,female
2596,male,0.71191,0.71191,male
3588,female,0.65397,0.65397,female
2601,male,0.71172,0.71172,male
2602,male,0.71172,0.71172,male
3591,female,0.65387,0.65387,female
2606,male,0.71134,0.71134,male
3593,female,0.65368,0.65368,female
2609,male,0.71124,0.71124,male
3597,female,0.65344,0.65344,female
2611,male,0.71119,0.71119,male
3598,female,0.65344,0.65344,female
2612,male,0.71114,0.71114,male
2613,male,0.71114,0.71114,male
3599,female,0.6533,0.6533,female
2614,male,0.71105,0.71105,male
3600,female,0.65325,0.65325,female
2616,male,0.71091,0.71091,male
3601,female,0.65315,0.65315,female
2618,male,0.71081,0.71081,male
3604,female,0.65291,0.65291,female
2621,male,0.71062,0.71062,male
2622,male,0.71057,0.71057,male
3605,female,0.65291,0.65291,female
2624,male,0.71052,0.71052,male
3606,female,0.65291,0.65291,female
2625,male,0.71052,0.71052,male
3608,female,0.65272,0.65272,female
2627,male,0.71043,0.71043,male
3609,female,0.65267,0.65267,female
2628,male,0.71043,0.71043,male
2632,male,0.71033,0.71033,male
3611,female,0.65248,0.65248,female
2631,male,0.71033,0.71033,male
3614,female,0.6522,0.6522,female
2633,male,0.71024,0.71024,male
3616,female,0.6521,0.6521,female
2636,male,0.71009,0.71009,male
3619,female,0.65201,0.65201,female
2638,male,0.71,0.71,male
2643,male,0.7099,0.7099,male
3620,female,0.65172,0.65172,female
2642,male,0.7099,0.7099,male
3621,female,0.65167,0.65167,female
2641,male,0.7099,0.7099,male
3624,female,0.65129,0.65129,female
2649,male,0.70952,0.70952,male
3625,female,0.65115,0.65115,female
2651,male,0.70947,0.70947,male
2653,male,0.70938,0.70938,male
3628,female,0.65086,0.65086,female
2657,male,0.70909,0.70909,male
3629,female,0.65081,0.65081,female
2658,male,0.70909,0.70909,male
3630,female,0.65081,0.65081,female
2659,male,0.70909,0.70909,male
3634,female,0.65038,0.65038,female
2661,male,0.70885,0.70885,male
2662,male,0.70885,0.70885,male
3635,female,0.65038,0.65038,female
2664,male,0.70875,0.70875,male
3636,female,0.65024,0.65024,female
2666,male,0.70847,0.70847,male
3637,female,0.65019,0.65019,female
2667,male,0.70837,0.70837,male
3639,female,0.65009,0.65009,female
2670,male,0.70832,0.70832,male
2671,male,0.70828,0.70828,male
3641,female,0.64971,0.64971,female
2672,male,0.70828,0.70828,male
3642,female,0.64966,0.64966,female
2673,male,0.70828,0.70828,male
3643,female,0.64966,0.64966,female
2674,male,0.70823,0.70823,male
3646,female,0.64952,0.64952,female
2677,male,0.70799,0.70799,male
2681,male,0.70789,0.70789,male
3649,female,0.64923,0.64923,female
2682,male,0.7078,0.7078,male
3650,female,0.64909,0.64909,female
2685,male,0.70751,0.70751,male
3651,female,0.6489,0.6489,female
2688,male,0.70737,0.70737,male
3652,female,0.64871,0.64871,female
2690,male,0.70718,0.70718,male
2692,male,0.70708,0.70708,male
3654,female,0.64856,0.64856,female
2693,male,0.70703,0.70703,male
3656,female,0.64847,0.64847,female
2695,male,0.70698,0.70698,male
3655,female,0.64847,0.64847,female
2694,male,0.70698,0.70698,male
2697,male,0.70694,0.70694,male
3657,female,0.64828,0.64828,female
2703,male,0.7067,0.7067,male
3658,female,0.64828,0.64828,female
2706,male,0.7066,0.7066,male
3659,female,0.64818,0.64818,female
2712,male,0.70617,0.70617,male
3665,female,0.64794,0.64794,female
2714,male,0.70612,0.70612,male
2720,male,0.70593,0.70593,male
3666,female,0.6477,0.6477,female
2721,male,0.70593,0.70593,male
3668,female,0.64761,0.64761,female
2722,male,0.70589,0.70589,male
3669,female,0.64746,0.64746,female
2723,male,0.70589,0.70589,male
3670,female,0.64746,0.64746,female
2724,male,0.70584,0.70584,male
2725,male,0.70574,0.70574,male
3671,female,0.64746,0.64746,female
2726,male,0.70565,0.70565,male
3672,female,0.64746,0.64746,female
2730,male,0.70545,0.70545,male
3673,female,0.64737,0.64737,female
2731,male,0.70545,0.70545,male
3675,female,0.64713,0.64713,female
2734,male,0.70541,0.70541,male
2737,male,0.70512,0.70512,male
3676,female,0.64689,0.64689,female
2738,male,0.70512,0.70512,male
3677,female,0.64679,0.64679,female
2740,male,0.70502,0.70502,male
3678,female,0.6467,0.6467,female
2741,male,0.70493,0.70493,male
3679,female,0.6467,0.6467,female
2742,male,0.70488,0.70488,male
2743,male,0.70474,0.70474,male
3682,female,0.64627,0.64627,female
2747,male,0.70459,0.70459,male
3683,female,0.64627,0.64627,female
2749,male,0.7044,0.7044,male
3689,female,0.64541,0.64541,female
2750,male,0.70431,0.70431,male
3690,female,0.64522,0.64522,female
2751,male,0.70426,0.70426,male
2755,male,0.70412,0.70412,male
3693,female,0.64498,0.64498,female
2762,male,0.70373,0.70373,male
3694,female,0.64474,0.64474,female
2763,male,0.70369,0.70369,male
3695,female,0.64464,0.64464,female
2767,male,0.70364,0.70364,male
3697,female,0.64455,0.64455,female
2766,male,0.70364,0.70364,male
2768,male,0.70354,0.70354,male
3698,female,0.6445,0.6445,female
2769,male,0.70345,0.70345,male
3700,female,0.64445,0.64445,female
2771,male,0.7034,0.7034,male
3702,female,0.64431,0.64431,female
2773,male,0.7033,0.7033,male
3704,female,0.64431,0.64431,female
2774,male,0.70326,0.70326,male
2782,male,0.70287,0.70287,male
3706,female,0.64431,0.64431,female
2783,male,0.70283,0.70283,male
3707,female,0.64426,0.64426,female
2784,male,0.70283,0.70283,male
3708,female,0.64417,0.64417,female
2787,male,0.70268,0.70268,male
3710,female,0.64397,0.64397,female
2790,male,0.70263,0.70263,male
2789,male,0.70263,0.70263,male
3712,female,0.64393,0.64393,female
2791,male,0.70259,0.70259,male
3713,female,0.64378,0.64378,female
2796,male,0.70244,0.70244,male
3718,female,0.6435,0.6435,female
2797,male,0.70244,0.70244,male
3716,female,0.6435,0.6435,female
2799,male,0.70235,0.70235,male
2801,male,0.7023,0.7023,male
3719,female,0.64345,0.64345,female
2802,male,0.70225,0.70225,male
3720,female,0.6434,0.6434,female
2803,male,0.70225,0.70225,male
3722,female,0.64321,0.64321,female
2804,male,0.7022,0.7022,male
3723,female,0.64316,0.64316,female
2809,male,0.70192,0.70192,male
2810,male,0.70192,0.70192,male
3724,female,0.64311,0.64311,female
2811,male,0.70187,0.70187,male
3728,female,0.64283,0.64283,female
2812,male,0.70182,0.70182,male
3727,female,0.64283,0.64283,female
2813,male,0.70177,0.70177,male
3729,female,0.64268,0.64268,female
2814,male,0.70177,0.70177,male
2815,male,0.70177,0.70177,male
3731,female,0.64264,0.64264,female
2816,male,0.70153,0.70153,male
3732,female,0.64225,0.64225,female
2819,male,0.70134,0.70134,male
3733,female,0.64211,0.64211,female
2821,male,0.7013,0.7013,male
3734,female,0.64201,0.64201,female
2822,male,0.7013,0.7013,male
2820,male,0.7013,0.7013,male
3736,female,0.64187,0.64187,female
2824,male,0.70125,0.70125,male
3737,female,0.64144,0.64144,female
2825,male,0.7012,0.7012,male
3738,female,0.64139,0.64139,female
2826,male,0.7011,0.7011,male
3740,female,0.6412,0.6412,female
2830,male,0.70101,0.70101,male
2831,male,0.70101,0.70101,male
3741,female,0.64115,0.64115,female
2832,male,0.70096,0.70096,male
3745,female,0.64106,0.64106,female
2835,male,0.70072,0.70072,male
3746,female,0.64106,0.64106,female
2836,male,0.70067,0.70067,male
3747,female,0.64096,0.64096,female
2838,male,0.70067,0.70067,male
2839,male,0.70063,0.70063,male
3749,female,0.64087,0.64087,female
2842,male,0.70048,0.70048,male
3750,female,0.64072,0.64072,female
2845,male,0.70024,0.70024,male
3751,female,0.64072,0.64072,female
2846,male,0.70024,0.70024,male
3752,female,0.64068,0.64068,female
2848,male,0.7002,0.7002,male
2849,male,0.70005,0.70005,male
3753,female,0.64039,0.64039,female
2850,male,0.70005,0.70005,male
3754,female,0.64034,0.64034,female
2852,male,0.7,0.7,male
3755,female,0.64034,0.64034,female
2853,male,0.69996,0.69996,male
3756,female,0.64015,0.64015,female
2854,male,0.69996,0.69996,male
2856,male,0.69991,0.69991,male
3757,female,0.64005,0.64005,female
2858,male,0.69986,0.69986,male
3760,female,0.64001,0.64001,female
2861,male,0.69957,0.69957,male
3761,female,0.63986,0.63986,female
2862,male,0.69953,0.69953,male
3764,female,0.63915,0.63915,female
2863,male,0.69953,0.69953,male
2870,male,0.69929,0.69929,male
3769,female,0.63881,0.63881,female
2871,male,0.69929,0.69929,male
3770,female,0.63852,0.63852,female
2872,male,0.69919,0.69919,male
3771,female,0.63848,0.63848,female
2874,male,0.69905,0.69905,male
3772,female,0.63843,0.63843,female
2878,male,0.69895,0.69895,male
2879,male,0.69886,0.69886,male
3773,female,0.63838,0.63838,female
2881,male,0.69881,0.69881,male
3774,female,0.63838,0.63838,female
2882,male,0.69871,0.69871,male
3775,female,0.63833,0.63833,female
2887,male,0.69852,0.69852,male
3778,female,0.63828,0.63828,female
2889,male,0.69843,0.69843,male
2890,male,0.69843,0.69843,male
3779,female,0.63785,0.63785,female
2893,male,0.69828,0.69828,male
3780,female,0.63785,0.63785,female
2895,male,0.69828,0.69828,male
3785,female,0.63719,0.63719,female
2898,male,0.6979,0.6979,male
3786,female,0.63704,0.63704,female
2899,male,0.69785,0.69785,male
2901,male,0.69781,0.69781,male
3789,female,0.63685,0.63685,female
2902,male,0.69776,0.69776,male
3790,female,0.63685,0.63685,female
2903,male,0.69771,0.69771,male
3791,female,0.63666,0.63666,female
2904,male,0.69771,0.69771,male
3793,female,0.63661,0.63661,female
2906,male,0.69766,0.69766,male
2910,male,0.69757,0.69757,male
3796,female,0.63628,0.63628,female
2912,male,0.69747,0.69747,male
3797,female,0.63618,0.63618,female
2914,male,0.69738,0.69738,male
3799,female,0.63613,0.63613,female
2915,male,0.69733,0.69733,male
3798,female,0.63613,0.63613,female
2918,male,0.69728,0.69728,male
2921,male,0.69709,0.69709,male
3800,female,0.63604,0.63604,female
2922,male,0.69709,0.69709,male
3801,female,0.63604,0.63604,female
2924,male,0.69699,0.69699,male
3802,female,0.63594,0.63594,female
2925,male,0.69699,0.69699,male
3803,female,0.63589,0.63589,female
2927,male,0.69695,0.69695,male
2929,male,0.6969,0.6969,male
3807,female,0.63542,0.63542,female
2935,male,0.69675,0.69675,male
3808,female,0.63537,0.63537,female
2936,male,0.69656,0.69656,male
3809,female,0.63527,0.63527,female
2937,male,0.69656,0.69656,male
3812,female,0.63499,0.63499,female
2941,male,0.69642,0.69642,male
2942,male,0.69632,0.69632,male
3813,female,0.63494,0.63494,female
2943,male,0.69628,0.69628,male
3814,female,0.63489,0.63489,female
2944,male,0.69623,0.69623,male
3815,female,0.63484,0.63484,female
2946,male,0.69618,0.69618,male
3816,female,0.63484,0.63484,female
2949,male,0.69599,0.69599,male
2950,male,0.69599,0.69599,male
3819,female,0.63456,0.63456,female
2952,male,0.6957,0.6957,male
3817,female,0.63456,0.63456,female
2953,male,0.6957,0.6957,male
3821,female,0.63436,0.63436,female
2960,male,0.69532,0.69532,male
2961,male,0.69527,0.69527,male
3822,female,0.63417,0.63417,female
2964,male,0.69513,0.69513,male
3826,female,0.63389,0.63389,female
2965,male,0.69508,0.69508,male
3828,female,0.63374,0.63374,female
2966,male,0.69508,0.69508,male
3830,female,0.6337,0.6337,female
2969,male,0.69484,0.69484,male
2973,male,0.6946,0.6946,male
3829,female,0.6337,0.6337,female
2972,male,0.6946,0.6946,male
3831,female,0.6336,0.6336,female
2975,male,0.69441,0.69441,male
3832,female,0.6336,0.6336,female
2978,male,0.69432,0.69432,male
3833,female,0.6336,0.6336,female
2979,male,0.69427,0.69427,male
2982,male,0.69417,0.69417,male
3835,female,0.63341,0.63341,female
2983,male,0.69417,0.69417,male
3836,female,0.63326,0.63326,female
2985,male,0.69408,0.69408,male
3837,female,0.63326,0.63326,female
2986,male,0.69403,0.69403,male
3838,female,0.63317,0.63317,female
2991,male,0.69374,0.69374,male
2993,male,0.69365,0.69365,male
3840,female,0.63312,0.63312,female
2994,male,0.6936,0.6936,male
