doc_id,Gender,predictions,GT_score,Gender.1
1704,female,0.7546,0.7546,female
1705,male,0.75455,0.75455,male
1706,female,0.75451,0.75451,female
1707,female,0.75451,0.75451,female
1708,male,0.75441,0.75441,male
1709,female,0.75441,0.75441,female
1710,male,0.75436,0.75436,male
1712,female,0.75427,0.75427,female
1711,male,0.75427,0.75427,male
1713,male,0.75422,0.75422,male
1715,female,0.75412,0.75412,female
1714,female,0.75412,0.75412,female
1716,female,0.75408,0.75408,female
1717,male,0.75393,0.75393,male
1718,female,0.75388,0.75388,female
1719,male,0.75384,0.75384,male
1720,female,0.75384,0.75384,female
1721,female,0.75379,0.75379,female
1722,male,0.75374,0.75374,male
1723,male,0.7536,0.7536,male
1724,male,0.7536,0.7536,male
1725,male,0.7535,0.7535,male
1726,female,0.75345,0.75345,female
1727,male,0.75345,0.75345,male
1728,male,0.75341,0.75341,male
1730,male,0.75336,0.75336,male
1729,female,0.75336,0.75336,female
1731,female,0.75326,0.75326,female
1733,male,0.75322,0.75322,male
1732,female,0.75322,0.75322,female
1734,female,0.75322,0.75322,female
1735,male,0.75317,0.75317,male
1737,male,0.75317,0.75317,male
1736,male,0.75317,0.75317,male
1738,male,0.75312,0.75312,male
1739,male,0.75302,0.75302,male
1740,female,0.75302,0.75302,female
1741,male,0.75293,0.75293,male
1742,female,0.75293,0.75293,female
1744,male,0.75288,0.75288,male
1743,female,0.75288,0.75288,female
1745,male,0.75278,0.75278,male
1746,female,0.75278,0.75278,female
1748,female,0.75274,0.75274,female
1747,male,0.75274,0.75274,male
1750,male,0.75269,0.75269,male
1749,male,0.75269,0.75269,male
1751,female,0.75264,0.75264,female
1753,female,0.75259,0.75259,female
1752,female,0.75259,0.75259,female
1755,female,0.75245,0.75245,female
1754,male,0.75245,0.75245,male
1756,male,0.75226,0.75226,male
1757,female,0.75221,0.75221,female
1758,male,0.75202,0.75202,male
1759,female,0.75202,0.75202,female
1760,male,0.75192,0.75192,male
1761,female,0.75183,0.75183,female
1762,female,0.75183,0.75183,female
1764,male,0.75178,0.75178,male
1763,male,0.75178,0.75178,male
1766,male,0.75173,0.75173,male
1765,female,0.75173,0.75173,female
1767,female,0.75169,0.75169,female
1768,female,0.75164,0.75164,female
1769,female,0.75164,0.75164,female
1770,female,0.75159,0.75159,female
1771,female,0.75154,0.75154,female
1773,male,0.75149,0.75149,male
1772,male,0.75149,0.75149,male
1774,male,0.75145,0.75145,male
1775,male,0.7514,0.7514,male
1776,female,0.7514,0.7514,female
1777,male,0.75135,0.75135,male
1778,male,0.7513,0.7513,male
1779,female,0.75125,0.75125,female
1780,male,0.75125,0.75125,male
1781,female,0.75116,0.75116,female
1782,female,0.75116,0.75116,female
1784,male,0.75111,0.75111,male
1785,female,0.75111,0.75111,female
1783,female,0.75111,0.75111,female
1787,female,0.75106,0.75106,female
1786,male,0.75106,0.75106,male
1790,female,0.75102,0.75102,female
1789,male,0.75102,0.75102,male
1788,female,0.75102,0.75102,female
1791,male,0.75097,0.75097,male
1793,male,0.75092,0.75092,male
1792,male,0.75092,0.75092,male
1794,female,0.75082,0.75082,female
1796,male,0.75068,0.75068,male
1795,female,0.75068,0.75068,female
1797,male,0.75054,0.75054,male
1799,female,0.75049,0.75049,female
1798,male,0.75049,0.75049,male
1800,male,0.75039,0.75039,male
1801,male,0.75035,0.75035,male
1802,female,0.7503,0.7503,female
1803,male,0.75025,0.75025,male
1804,male,0.75025,0.75025,male
1806,female,0.7502,0.7502,female
1805,male,0.7502,0.7502,male
1807,female,0.75006,0.75006,female
1808,female,0.74996,0.74996,female
1809,female,0.74987,0.74987,female
1810,female,0.74982,0.74982,female
1811,male,0.74977,0.74977,male
1812,male,0.74973,0.74973,male
1813,male,0.74963,0.74963,male
1814,male,0.74953,0.74953,male
1816,male,0.74944,0.74944,male
1815,female,0.74944,0.74944,female
1817,male,0.74929,0.74929,male
1818,female,0.74925,0.74925,female
1819,female,0.7492,0.7492,female
1821,female,0.74915,0.74915,female
1820,female,0.74915,0.74915,female
1822,female,0.74896,0.74896,female
1823,male,0.74891,0.74891,male
1824,female,0.74886,0.74886,female
1825,female,0.74882,0.74882,female
1826,female,0.74877,0.74877,female
1827,female,0.74872,0.74872,female
1828,female,0.74867,0.74867,female
1829,female,0.74867,0.74867,female
1831,female,0.74848,0.74848,female
1830,male,0.74848,0.74848,male
1832,female,0.7481,0.7481,female
1833,male,0.7481,0.7481,male
1834,male,0.74805,0.74805,male
1836,female,0.748,0.748,female
1835,male,0.748,0.748,male
1837,female,0.74786,0.74786,female
1838,female,0.74786,0.74786,female
1839,male,0.74781,0.74781,male
1841,male,0.74772,0.74772,male
1840,male,0.74772,0.74772,male
1842,male,0.74767,0.74767,male
1843,male,0.74762,0.74762,male
1844,male,0.74757,0.74757,male
1845,female,0.74757,0.74757,female
1846,female,0.74753,0.74753,female
1847,female,0.74748,0.74748,female
1848,female,0.74738,0.74738,female
1849,male,0.74729,0.74729,male
1850,female,0.7471,0.7471,female
1851,male,0.747,0.747,male
1852,male,0.74695,0.74695,male
1853,male,0.7469,0.7469,male
1854,male,0.74686,0.74686,male
1855,male,0.74681,0.74681,male
1856,female,0.74676,0.74676,female
1857,male,0.74671,0.74671,male
1858,male,0.74662,0.74662,male
1859,male,0.74662,0.74662,male
1860,female,0.74662,0.74662,female
1861,female,0.74652,0.74652,female
1862,female,0.74643,0.74643,female
1863,female,0.74638,0.74638,female
1864,male,0.74628,0.74628,male
1865,female,0.74619,0.74619,female
1866,female,0.74619,0.74619,female
1867,female,0.74614,0.74614,female
1870,male,0.74609,0.74609,male
1869,female,0.74609,0.74609,female
1868,male,0.74609,0.74609,male
1871,female,0.746,0.746,female
1874,male,0.74595,0.74595,male
1873,male,0.74595,0.74595,male
1872,female,0.74595,0.74595,female
1876,male,0.7459,0.7459,male
1877,male,0.7459,0.7459,male
1875,female,0.7459,0.7459,female
1878,male,0.74566,0.74566,male
1879,male,0.74561,0.74561,male
1880,male,0.74557,0.74557,male
1881,female,0.74552,0.74552,female
1883,female,0.74552,0.74552,female
1882,male,0.74552,0.74552,male
1886,male,0.74537,0.74537,male
1884,female,0.74537,0.74537,female
1885,male,0.74537,0.74537,male
1887,male,0.74523,0.74523,male
1888,female,0.74514,0.74514,female
1889,male,0.74509,0.74509,male
1890,female,0.74509,0.74509,female
1891,male,0.74499,0.74499,male
1892,female,0.74494,0.74494,female
1893,female,0.7449,0.7449,female
1894,male,0.7449,0.7449,male
1896,female,0.7448,0.7448,female
1895,female,0.7448,0.7448,female
1897,female,0.74475,0.74475,female
1899,male,0.74471,0.74471,male
1898,male,0.74471,0.74471,male
1900,female,0.74456,0.74456,female
1901,female,0.74447,0.74447,female
1903,male,0.74437,0.74437,male
1902,male,0.74437,0.74437,male
1906,female,0.74427,0.74427,female
1904,female,0.74427,0.74427,female
1905,male,0.74427,0.74427,male
1908,female,0.74413,0.74413,female
1907,female,0.74413,0.74413,female
1909,female,0.74399,0.74399,female
1911,female,0.74394,0.74394,female
1912,male,0.74394,0.74394,male
1910,male,0.74394,0.74394,male
1913,female,0.74389,0.74389,female
1915,male,0.7438,0.7438,male
1917,male,0.7438,0.7438,male
1916,male,0.7438,0.7438,male
1914,male,0.7438,0.7438,male
1918,male,0.7437,0.7437,male
1919,male,0.74361,0.74361,male
1920,male,0.74351,0.74351,male
1922,male,0.74341,0.74341,male
1921,female,0.74341,0.74341,female
1923,male,0.74327,0.74327,male
1924,male,0.74322,0.74322,male
1925,male,0.74318,0.74318,male
1927,female,0.74313,0.74313,female
1926,male,0.74313,0.74313,male
1928,male,0.74303,0.74303,male
1929,male,0.74303,0.74303,male
1932,male,0.74298,0.74298,male
1931,female,0.74298,0.74298,female
1930,male,0.74298,0.74298,male
1933,female,0.74294,0.74294,female
1934,female,0.74294,0.74294,female
1936,male,0.74289,0.74289,male
1935,female,0.74289,0.74289,female
1937,female,0.74279,0.74279,female
1938,male,0.74279,0.74279,male
1939,female,0.74265,0.74265,female
1940,male,0.7426,0.7426,male
1941,female,0.74255,0.74255,female
1943,male,0.74251,0.74251,male
1942,female,0.74251,0.74251,female
1944,female,0.74251,0.74251,female
1945,male,0.74241,0.74241,male
1946,female,0.74241,0.74241,female
1947,male,0.74236,0.74236,male
1948,female,0.74231,0.74231,female
1949,female,0.74222,0.74222,female
1951,female,0.74222,0.74222,female
1950,female,0.74222,0.74222,female
1952,male,0.74217,0.74217,male
1953,female,0.74217,0.74217,female
1955,female,0.74184,0.74184,female
1954,male,0.74184,0.74184,male
1956,female,0.74174,0.74174,female
1957,male,0.74165,0.74165,male
1958,male,0.7416,0.7416,male
1959,male,0.74155,0.74155,male
1960,male,0.74141,0.74141,male
1962,male,0.74136,0.74136,male
1961,female,0.74136,0.74136,female
1963,male,0.74136,0.74136,male
1964,female,0.74131,0.74131,female
1965,male,0.74122,0.74122,male
1966,male,0.74112,0.74112,male
1967,male,0.74107,0.74107,male
1969,male,0.74098,0.74098,male
1971,male,0.74098,0.74098,male
1970,male,0.74098,0.74098,male
1968,male,0.74098,0.74098,male
1972,male,0.74093,0.74093,male
1973,male,0.74088,0.74088,male
1975,male,0.74083,0.74083,male
1974,female,0.74083,0.74083,female
1976,male,0.74083,0.74083,male
1977,male,0.74079,0.74079,male
1978,female,0.74079,0.74079,female
1979,female,0.74069,0.74069,female
1983,male,0.74064,0.74064,male
1980,male,0.74064,0.74064,male
1982,male,0.74064,0.74064,male
1981,female,0.74064,0.74064,female
1984,female,0.7404,0.7404,female
1985,female,0.74035,0.74035,female
1986,male,0.74031,0.74031,male
1988,male,0.74026,0.74026,male
1987,female,0.74026,0.74026,female
1989,male,0.74021,0.74021,male
1990,male,0.74016,0.74016,male
1991,female,0.74016,0.74016,female
1992,female,0.74012,0.74012,female
1993,female,0.74007,0.74007,female
1994,male,0.74007,0.74007,male
1995,female,0.74002,0.74002,female
1996,male,0.73997,0.73997,male
1997,female,0.73992,0.73992,female
2000,female,0.73973,0.73973,female
1999,female,0.73973,0.73973,female
1998,female,0.73973,0.73973,female
2001,male,0.73969,0.73969,male
2003,male,0.73964,0.73964,male
2002,male,0.73964,0.73964,male
2005,female,0.73949,0.73949,female
2004,male,0.73949,0.73949,male
2006,male,0.7394,0.7394,male
2007,female,0.7393,0.7393,female
2008,female,0.73921,0.73921,female
2009,female,0.73906,0.73906,female
2011,female,0.73902,0.73902,female
2010,female,0.73902,0.73902,female
2012,male,0.73897,0.73897,male
2013,male,0.73882,0.73882,male
2014,male,0.73878,0.73878,male
2015,female,0.73873,0.73873,female
2016,female,0.73873,0.73873,female
2017,female,0.73873,0.73873,female
2019,male,0.73863,0.73863,male
2018,male,0.73863,0.73863,male
2020,male,0.73863,0.73863,male
2021,female,0.73863,0.73863,female
2022,female,0.73854,0.73854,female
2023,female,0.73849,0.73849,female
2024,female,0.73844,0.73844,female
2026,female,0.73806,0.73806,female
2025,male,0.73806,0.73806,male
2027,female,0.73806,0.73806,female
2028,female,0.73801,0.73801,female
2029,male,0.73801,0.73801,male
2030,female,0.73796,0.73796,female
2031,female,0.73782,0.73782,female
2032,female,0.73782,0.73782,female
2033,female,0.73763,0.73763,female
2034,female,0.73758,0.73758,female
2035,female,0.7372,0.7372,female
2036,male,0.73701,0.73701,male
2037,female,0.73691,0.73691,female
2038,male,0.73686,0.73686,male
2039,male,0.73686,0.73686,male
2040,female,0.73667,0.73667,female
2042,male,0.73653,0.73653,male
2041,male,0.73653,0.73653,male
2043,female,0.73634,0.73634,female
2044,female,0.73629,0.73629,female
2047,female,0.73624,0.73624,female
2046,male,0.73624,0.73624,male
2045,male,0.73624,0.73624,male
2048,female,0.73624,0.73624,female
2049,female,0.73615,0.73615,female
2053,male,0.73605,0.73605,male
2051,male,0.73605,0.73605,male
2052,male,0.73605,0.73605,male
2050,male,0.73605,0.73605,male
2054,male,0.736,0.736,male
2055,male,0.73591,0.73591,male
2056,male,0.73581,0.73581,male
2057,male,0.73577,0.73577,male
2058,male,0.73562,0.73562,male
2059,male,0.73557,0.73557,male
2060,female,0.73553,0.73553,female
2062,female,0.73553,0.73553,female
2061,male,0.73553,0.73553,male
2063,female,0.73548,0.73548,female
2065,male,0.73543,0.73543,male
2064,female,0.73543,0.73543,female
2066,male,0.73538,0.73538,male
2068,female,0.73533,0.73533,female
2067,male,0.73533,0.73533,male
2070,female,0.73529,0.73529,female
2069,female,0.73529,0.73529,female
2072,male,0.735,0.735,male
2071,female,0.735,0.735,female
2073,female,0.73495,0.73495,female
2074,male,0.7349,0.7349,male
2075,female,0.73476,0.73476,female
2076,female,0.73467,0.73467,female
2077,female,0.73467,0.73467,female
2078,female,0.73462,0.73462,female
2079,male,0.73457,0.73457,male
2080,male,0.73452,0.73452,male
2081,male,0.73447,0.73447,male
2083,female,0.73443,0.73443,female
2084,female,0.73443,0.73443,female
2082,female,0.73443,0.73443,female
2085,female,0.73438,0.73438,female
2088,female,0.73433,0.73433,female
2086,female,0.73433,0.73433,female
2087,male,0.73433,0.73433,male
2089,male,0.73428,0.73428,male
2090,female,0.73424,0.73424,female
2091,female,0.73424,0.73424,female
2093,female,0.73419,0.73419,female
2092,female,0.73419,0.73419,female
2094,male,0.73419,0.73419,male
2096,male,0.73404,0.73404,male
2095,male,0.73404,0.73404,male
2097,male,0.73395,0.73395,male
2098,male,0.7339,0.7339,male
2099,female,0.73366,0.73366,female
2100,female,0.73352,0.73352,female
2101,female,0.73352,0.73352,female
2102,female,0.73352,0.73352,female
2103,female,0.73342,0.73342,female
2105,female,0.73337,0.73337,female
2104,male,0.73337,0.73337,male
2106,male,0.73333,0.73333,male
2107,female,0.73328,0.73328,female
2108,female,0.73323,0.73323,female
2109,male,0.73323,0.73323,male
2111,female,0.73318,0.73318,female
2110,female,0.73318,0.73318,female
2112,male,0.73314,0.73314,male
2113,male,0.73309,0.73309,male
2114,female,0.73299,0.73299,female
2115,female,0.7329,0.7329,female
2117,male,0.7328,0.7328,male
2116,male,0.7328,0.7328,male
2118,male,0.73275,0.73275,male
2119,female,0.73266,0.73266,female
2121,male,0.73261,0.73261,male
2120,male,0.73261,0.73261,male
2122,male,0.73261,0.73261,male
2123,female,0.73247,0.73247,female
2124,female,0.73242,0.73242,female
2125,female,0.73242,0.73242,female
2126,male,0.73228,0.73228,male
2127,male,0.73223,0.73223,male
2128,female,0.73223,0.73223,female
2129,female,0.73218,0.73218,female
2130,male,0.73213,0.73213,male
2131,male,0.73204,0.73204,male
2132,female,0.73199,0.73199,female
2133,male,0.73194,0.73194,male
2136,female,0.73189,0.73189,female
2134,male,0.73189,0.73189,male
2135,male,0.73189,0.73189,male
2137,male,0.73184,0.73184,male
2138,female,0.73175,0.73175,female
2139,male,0.7317,0.7317,male
2140,male,0.73165,0.73165,male
2141,male,0.73165,0.73165,male
2142,male,0.73156,0.73156,male
2143,female,0.73151,0.73151,female
2144,female,0.73146,0.73146,female
2146,male,0.73127,0.73127,male
2147,female,0.73127,0.73127,female
2148,female,0.73127,0.73127,female
2145,female,0.73127,0.73127,female
2150,female,0.73113,0.73113,female
2149,female,0.73113,0.73113,female
2151,male,0.73098,0.73098,male
2152,male,0.73089,0.73089,male
2153,male,0.73084,0.73084,male
2154,female,0.73079,0.73079,female
2155,male,0.7307,0.7307,male
2156,female,0.7306,0.7306,female
2157,female,0.7306,0.7306,female
2158,female,0.73055,0.73055,female
2159,male,0.73046,0.73046,male
2160,female,0.73041,0.73041,female
2161,female,0.73041,0.73041,female
2162,male,0.73036,0.73036,male
2163,female,0.73032,0.73032,female
2164,male,0.73027,0.73027,male
2165,female,0.73017,0.73017,female
2166,male,0.73008,0.73008,male
2167,male,0.73003,0.73003,male
2169,female,0.72998,0.72998,female
2168,male,0.72998,0.72998,male
2170,male,0.72998,0.72998,male
2171,male,0.72974,0.72974,male
2172,male,0.72974,0.72974,male
2173,female,0.72974,0.72974,female
2174,female,0.72965,0.72965,female
2175,female,0.72965,0.72965,female
2176,male,0.7296,0.7296,male
2177,male,0.72955,0.72955,male
2179,male,0.7295,0.7295,male
2178,female,0.7295,0.7295,female
2180,male,0.72945,0.72945,male
2181,female,0.72945,0.72945,female
2182,male,0.72936,0.72936,male
2183,male,0.72936,0.72936,male
2185,male,0.72931,0.72931,male
2184,female,0.72931,0.72931,female
2187,male,0.72926,0.72926,male
2186,male,0.72926,0.72926,male
2188,male,0.72922,0.72922,male
2189,male,0.72917,0.72917,male
2191,male,0.72907,0.72907,male
2190,male,0.72907,0.72907,male
2192,female,0.72902,0.72902,female
2193,male,0.72898,0.72898,male
2194,male,0.72893,0.72893,male
2195,male,0.72879,0.72879,male
2196,male,0.72874,0.72874,male
2198,female,0.72869,0.72869,female
2197,male,0.72869,0.72869,male
2199,male,0.72859,0.72859,male
2200,male,0.72859,0.72859,male
2202,male,0.72855,0.72855,male
2201,male,0.72855,0.72855,male
2203,female,0.72855,0.72855,female
2204,male,0.7285,0.7285,male
2205,male,0.72845,0.72845,male
2206,female,0.7284,0.7284,female
2207,female,0.72835,0.72835,female
2208,female,0.72816,0.72816,female
2209,female,0.72816,0.72816,female
2210,male,0.72812,0.72812,male
2213,female,0.72807,0.72807,female
2212,male,0.72807,0.72807,male
2211,female,0.72807,0.72807,female
2214,male,0.72792,0.72792,male
2215,male,0.72783,0.72783,male
2216,female,0.72778,0.72778,female
2217,female,0.72778,0.72778,female
2218,female,0.72773,0.72773,female
2219,female,0.72773,0.72773,female
2221,female,0.72764,0.72764,female
2220,male,0.72764,0.72764,male
2223,female,0.72764,0.72764,female
2222,female,0.72764,0.72764,female
2224,male,0.72759,0.72759,male
2225,female,0.72754,0.72754,female
2226,female,0.72749,0.72749,female
2227,female,0.72745,0.72745,female
2228,male,0.7274,0.7274,male
2230,female,0.72735,0.72735,female
2229,male,0.72735,0.72735,male
2231,female,0.72726,0.72726,female
2232,female,0.72721,0.72721,female
2233,female,0.72716,0.72716,female
2235,female,0.72706,0.72706,female
2236,female,0.72706,0.72706,female
2234,male,0.72706,0.72706,male
2237,male,0.72702,0.72702,male
2238,male,0.72697,0.72697,male
2239,male,0.72692,0.72692,male
2240,female,0.72687,0.72687,female
2241,male,0.72687,0.72687,male
2242,female,0.72687,0.72687,female
2243,female,0.72687,0.72687,female
2244,male,0.72683,0.72683,male
2245,male,0.72678,0.72678,male
2246,male,0.72668,0.72668,male
2247,male,0.72668,0.72668,male
2250,female,0.72663,0.72663,female
2248,female,0.72663,0.72663,female
2249,male,0.72663,0.72663,male
2252,female,0.72654,0.72654,female
2251,female,0.72654,0.72654,female
2253,female,0.72654,0.72654,female
2254,female,0.72649,0.72649,female
2255,male,0.72649,0.72649,male
2256,male,0.72649,0.72649,male
2259,male,0.72644,0.72644,male
2258,female,0.72644,0.72644,female
2257,female,0.72644,0.72644,female
2260,male,0.72635,0.72635,male
2261,male,0.72635,0.72635,male
2262,female,0.7263,0.7263,female
2263,female,0.7262,0.7262,female
2264,female,0.7262,0.7262,female
2266,female,0.72611,0.72611,female
2265,female,0.72611,0.72611,female
2268,female,0.72606,0.72606,female
2267,female,0.72606,0.72606,female
2269,female,0.72601,0.72601,female
2270,male,0.72596,0.72596,male
2271,female,0.72592,0.72592,female
2272,female,0.72587,0.72587,female
2273,female,0.72577,0.72577,female
2276,male,0.72573,0.72573,male
2274,male,0.72573,0.72573,male
2275,male,0.72573,0.72573,male
2277,female,0.72568,0.72568,female
2278,female,0.72558,0.72558,female
2279,male,0.72539,0.72539,male
2280,male,0.72539,0.72539,male
2281,female,0.72534,0.72534,female
2282,female,0.7253,0.7253,female
2283,female,0.72525,0.72525,female
2284,female,0.72515,0.72515,female
2285,female,0.72515,0.72515,female
2287,male,0.72515,0.72515,male
2286,female,0.72515,0.72515,female
2288,male,0.7251,0.7251,male
2289,male,0.72506,0.72506,male
2291,female,0.72506,0.72506,female
2290,female,0.72506,0.72506,female
2293,female,0.72501,0.72501,female
2294,male,0.72501,0.72501,male
2292,male,0.72501,0.72501,male
2296,female,0.72496,0.72496,female
2297,male,0.72496,0.72496,male
2295,female,0.72496,0.72496,female
2299,female,0.72486,0.72486,female
2298,female,0.72486,0.72486,female
2301,male,0.72477,0.72477,male
2300,female,0.72477,0.72477,female
2302,female,0.72472,0.72472,female
2304,female,0.72467,0.72467,female
2303,female,0.72467,0.72467,female
2306,female,0.72463,0.72463,female
2305,male,0.72463,0.72463,male
2307,female,0.72443,0.72443,female
2308,male,0.7242,0.7242,male
2309,male,0.72415,0.72415,male
2310,male,0.7241,0.7241,male
2312,male,0.72405,0.72405,male
2311,male,0.72405,0.72405,male
2313,male,0.72396,0.72396,male
2314,male,0.72391,0.72391,male
2315,female,0.72386,0.72386,female
2316,male,0.72381,0.72381,male
2317,female,0.72372,0.72372,female
2318,female,0.72362,0.72362,female
2319,male,0.72362,0.72362,male
2320,male,0.72362,0.72362,male
2321,male,0.72362,0.72362,male
2322,male,0.72357,0.72357,male
2324,male,0.72353,0.72353,male
2325,male,0.72353,0.72353,male
2323,female,0.72353,0.72353,female
2326,male,0.72338,0.72338,male
2328,female,0.72334,0.72334,female
2329,female,0.72334,0.72334,female
2327,male,0.72334,0.72334,male
2330,male,0.72329,0.72329,male
2332,female,0.72324,0.72324,female
2331,female,0.72324,0.72324,female
2333,female,0.72319,0.72319,female
2334,female,0.72314,0.72314,female
2335,female,0.7231,0.7231,female
2336,female,0.72305,0.72305,female
2337,female,0.723,0.723,female
2338,male,0.723,0.723,male
2339,male,0.72286,0.72286,male
2342,male,0.72271,0.72271,male
2343,male,0.72271,0.72271,male
2341,female,0.72271,0.72271,female
2340,female,0.72271,0.72271,female
2344,male,0.72267,0.72267,male
2345,female,0.72252,0.72252,female
2346,male,0.72252,0.72252,male
2347,male,0.72252,0.72252,male
2348,male,0.72243,0.72243,male
2349,female,0.72238,0.72238,female
2351,male,0.72233,0.72233,male
2350,female,0.72233,0.72233,female
2353,male,0.72228,0.72228,male
2352,male,0.72228,0.72228,male
2354,male,0.72219,0.72219,male
2356,female,0.72214,0.72214,female
2355,male,0.72214,0.72214,male
2359,female,0.72209,0.72209,female
2357,female,0.72209,0.72209,female
2358,female,0.72209,0.72209,female
2361,female,0.72204,0.72204,female
2360,female,0.72204,0.72204,female
2362,female,0.722,0.722,female
2364,female,0.7219,0.7219,female
2363,female,0.7219,0.7219,female
2365,male,0.72185,0.72185,male
2366,male,0.72181,0.72181,male
2367,female,0.72171,0.72171,female
2368,female,0.72157,0.72157,female
2369,female,0.72157,0.72157,female
2370,female,0.72152,0.72152,female
2371,male,0.72147,0.72147,male
2372,female,0.72142,0.72142,female
2373,female,0.72137,0.72137,female
2374,female,0.72137,0.72137,female
2375,male,0.72128,0.72128,male
2377,male,0.72123,0.72123,male
2376,female,0.72123,0.72123,female
2378,male,0.72118,0.72118,male
2379,male,0.72114,0.72114,male
2380,male,0.72114,0.72114,male
2381,female,0.72114,0.72114,female
2383,male,0.72109,0.72109,male
2382,male,0.72109,0.72109,male
2384,male,0.72104,0.72104,male
2385,male,0.72094,0.72094,male
2386,female,0.7209,0.7209,female
2387,male,0.72085,0.72085,male
2388,female,0.72075,0.72075,female
2389,male,0.72061,0.72061,male
2390,male,0.72061,0.72061,male
2392,female,0.72037,0.72037,female
2391,male,0.72037,0.72037,male
2394,female,0.72028,0.72028,female
2393,female,0.72028,0.72028,female
2395,female,0.72023,0.72023,female
2396,female,0.72023,0.72023,female
2397,male,0.72013,0.72013,male
2398,male,0.71999,0.71999,male
2399,male,0.71994,0.71994,male
2401,male,0.71989,0.71989,male
2400,female,0.71989,0.71989,female
2402,female,0.71985,0.71985,female
2403,female,0.71985,0.71985,female
2404,female,0.7198,0.7198,female
2405,male,0.7197,0.7197,male
2406,male,0.71965,0.71965,male
2408,female,0.71956,0.71956,female
2407,male,0.71956,0.71956,male
2409,male,0.71956,0.71956,male
2410,female,0.71946,0.71946,female
2412,female,0.71941,0.71941,female
2411,female,0.71941,0.71941,female
2416,male,0.71937,0.71937,male
2414,female,0.71937,0.71937,female
2413,male,0.71937,0.71937,male
2415,female,0.71937,0.71937,female
2418,female,0.71932,0.71932,female
2417,male,0.71932,0.71932,male
2419,female,0.71927,0.71927,female
2421,female,0.71922,0.71922,female
2420,female,0.71922,0.71922,female
2422,female,0.71918,0.71918,female
2423,male,0.71918,0.71918,male
2424,male,0.71898,0.71898,male
2426,male,0.71894,0.71894,male
2425,male,0.71894,0.71894,male
2427,female,0.71884,0.71884,female
2428,male,0.71879,0.71879,male
2429,female,0.71879,0.71879,female
2431,female,0.7187,0.7187,female
2430,male,0.7187,0.7187,male
2432,female,0.71865,0.71865,female
2433,female,0.7186,0.7186,female
2434,female,0.71855,0.71855,female
2435,male,0.71855,0.71855,male
2436,female,0.71851,0.71851,female
2437,male,0.71846,0.71846,male
2438,male,0.71846,0.71846,male
2442,female,0.71841,0.71841,female
2441,male,0.71841,0.71841,male
2439,male,0.71841,0.71841,male
2440,female,0.71841,0.71841,female
2443,female,0.71836,0.71836,female
2444,female,0.71822,0.71822,female
2445,female,0.71822,0.71822,female
2446,male,0.71822,0.71822,male
2447,female,0.71817,0.71817,female
2451,male,0.71812,0.71812,male
2449,female,0.71812,0.71812,female
2450,female,0.71812,0.71812,female
2448,male,0.71812,0.71812,male
2452,male,0.71808,0.71808,male
2453,female,0.71803,0.71803,female
2455,female,0.71803,0.71803,female
2454,female,0.71803,0.71803,female
2456,male,0.71798,0.71798,male
2458,male,0.71793,0.71793,male
2457,male,0.71793,0.71793,male
2460,male,0.71784,0.71784,male
2459,female,0.71784,0.71784,female
2461,male,0.71774,0.71774,male
2462,female,0.71769,0.71769,female
2464,male,0.71769,0.71769,male
2463,male,0.71769,0.71769,male
2465,male,0.71769,0.71769,male
2466,male,0.71765,0.71765,male
2467,female,0.71755,0.71755,female
2468,female,0.71755,0.71755,female
2469,male,0.7175,0.7175,male
2471,female,0.7175,0.7175,female
2470,female,0.7175,0.7175,female
2472,male,0.71745,0.71745,male
2473,male,0.71741,0.71741,male
2474,male,0.71741,0.71741,male
2475,female,0.71736,0.71736,female
2476,male,0.71736,0.71736,male
2477,female,0.71736,0.71736,female
2478,female,0.71731,0.71731,female
2481,female,0.71722,0.71722,female
2479,male,0.71722,0.71722,male
2480,female,0.71722,0.71722,female
2482,female,0.71712,0.71712,female
2483,male,0.71707,0.71707,male
2484,female,0.71702,0.71702,female
2485,male,0.71698,0.71698,male
2487,female,0.71688,0.71688,female
2486,female,0.71688,0.71688,female
2488,female,0.71674,0.71674,female
2490,male,0.71664,0.71664,male
2491,male,0.71664,0.71664,male
2489,male,0.71664,0.71664,male
2492,male,0.71659,0.71659,male
2493,female,0.7165,0.7165,female
2494,male,0.71636,0.71636,male
2495,female,0.71631,0.71631,female
2498,female,0.71626,0.71626,female
2497,female,0.71626,0.71626,female
2496,male,0.71626,0.71626,male
2499,female,0.71621,0.71621,female
2500,female,0.71621,0.71621,female
2501,female,0.71621,0.71621,female
2502,male,0.71616,0.71616,male
2503,female,0.71612,0.71612,female
2504,female,0.71612,0.71612,female
2507,female,0.71607,0.71607,female
2506,female,0.71607,0.71607,female
2505,female,0.71607,0.71607,female
2508,female,0.71597,0.71597,female
2511,male,0.71592,0.71592,male
2510,female,0.71592,0.71592,female
2509,male,0.71592,0.71592,male
2512,female,0.71588,0.71588,female
2513,female,0.71578,0.71578,female
2516,female,0.71578,0.71578,female
2514,female,0.71578,0.71578,female
2515,male,0.71578,0.71578,male
2517,female,0.71573,0.71573,female
2518,female,0.71573,0.71573,female
2519,female,0.71573,0.71573,female
2520,female,0.71569,0.71569,female
2521,male,0.71564,0.71564,male
2522,male,0.71564,0.71564,male
2523,female,0.71559,0.71559,female
2524,female,0.71559,0.71559,female
2525,male,0.71554,0.71554,male
2526,male,0.71549,0.71549,male
